dataset,sparsity,explainer_name,hard_mask,num_test,f1_score,recall,precision,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
syn4,0.997,random,False,100.0,0.003636363636363636,0.003333333333333333,0.004,0.02,1.0,0.016703665256500244,0.9630510210990906,0.9974172115325928,5.0,0.0,1936.0,0.0005165289256198191,1935.0
syn4,0.997,random,True,100.0,0.003636363636363636,0.003333333333333333,0.004,0.02,1.0,0.016703380271792412,0.9630510210990906,0.9974172115325928,5.0,0.0,1936.0,0.0005165289256198191,1935.0
syn4,0.997,sa,False,100.0,0.3755555555555554,0.2816666666666667,0.5633333333333334,0.69,1.0,0.6579246520996094,0.8994866013526917,0.9974172115325928,5.0,0.0028,1936.0,0.0013946280991735383,1933.3
syn4,0.997,sa,True,100.0,0.3755555555555554,0.2816666666666667,0.5633333333333334,0.69,1.0,0.6584696769714355,0.9067138433456421,0.9974172115325928,5.0,0.0035,1936.0,0.0013946280991735383,1933.3
syn4,0.997,subgraphx,False,100.0,0.6545252525252526,0.5166666666666666,0.9068333333333333,1.0,1.0,0.9393754601478577,0.9591165781021118,0.9974172115325928,5.0,0.2794,1936.0,0.9956095041322329,8.5
syn4,0.997,subgraphx,True,100.0,0.6545252525252526,0.5166666666666666,0.9068333333333333,1.0,1.0,0.9393754601478577,0.9591165781021118,0.9974172115325928,5.0,0.2997,1936.0,0.9956095041322329,8.5
syn5,0.0,distance,False,100.0,0.013978031287291628,1.0,0.007038205774234851,1.0,1.0,0.8284029960632324,0.8581036925315857,0.0012316703796386719,3405.8,0.0132,3410.0,0.001231671554252215,3405.8
syn5,0.0,distance,True,100.0,0.013978031287291628,1.0,0.007038205774234851,1.0,0.0,0.8637152314186096,0.0,0.0012316703796386719,3405.8,0.0121,3410.0,0.001231671554252215,3405.8
syn5,0.0,gnnexplainer,False,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,1.0,0.8496526479721069,0.8507982492446899,0.988639235496521,38.74,2.8353,3410.0,0.9886392961876832,38.74
syn5,0.0,gnnexplainer,True,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.0,0.8637152314186096,0.0,0.988639235496521,38.74,2.6492,3410.0,0.9886392961876832,38.74
syn5,0.0,ig,False,100.0,0.430528851545911,1.0,0.3342889508816215,1.0,0.99,0.862637996673584,0.7872387766838074,0.6316070556640625,1256.22,0.2507,3410.0,0.6316070381231671,1256.22
syn5,0.0,ig,True,100.0,0.430528851545911,1.0,0.3342889508816215,1.0,0.0,0.8637152314186096,0.0,0.6316070556640625,1256.22,0.1786,3410.0,0.6316070381231671,1256.22
syn5,0.0,occlusion,False,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.9,0.8627068400382996,0.7704258561134338,0.988639235496521,38.74,0.1592,3410.0,0.9886392961876832,38.74
syn5,0.0,occlusion,True,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.0,0.8637152314186096,0.0,0.988639235496521,38.74,0.1789,3410.0,0.9886392961876832,38.74
syn5,0.0,pagerank,False,100.0,0.01399205219527604,1.0,0.007045315322919881,1.0,1.0,0.8637185096740723,0.85808265209198,0.0010205268627032638,3406.52,0.018,3410.0,0.0010205278592375611,3406.52
syn5,0.0,pagerank,True,100.0,0.01399205219527604,1.0,0.007045315322919881,1.0,0.0,0.8637152314186096,0.0,0.0010205268627032638,3406.52,0.0187,3410.0,0.0010205278592375611,3406.52
syn5,0.0,pgmexplainer,False,100.0,0.5916246489517917,1.0,0.44438993219159334,1.0,0.03,0.86370450258255,0.021897219121456146,0.9805864691734314,66.2,6.3419,3410.0,0.9805865102639294,66.2
syn5,0.0,pgmexplainer,True,100.0,0.5916246489517917,1.0,0.44438993219159334,1.0,0.0,0.8637152314186096,0.0,0.9805864691734314,66.2,5.5668,3410.0,0.9805865102639294,66.2
syn5,0.0,random,False,100.0,0.013977868375072804,1.0,0.007038123167155424,1.0,1.0,0.8583393096923828,0.8548237681388855,0.0002932548522949219,3409.0,0.0,3410.0,0.0002932551319647647,3409.0
syn5,0.0,random,True,100.0,0.013977868375072804,1.0,0.007038123167155424,1.0,0.01,0.8342243432998657,0.004909234587103128,0.0002932548522949219,3409.0,0.0,3410.0,0.0002932551319647647,3409.0
syn5,0.0,sa,False,100.0,0.02275156173667826,0.9216666666666667,0.016420684208390914,0.97,1.0,0.8045130968093872,0.8521080017089844,0.010586509481072426,3373.9,0.0046,3410.0,0.010586510263929578,3373.9
syn5,0.0,sa,True,100.0,0.02275156173667826,0.9216666666666667,0.016420684208390914,1.0,0.04,0.8630093932151794,0.07209000736474991,0.010586509481072426,3373.9,0.0058,3410.0,0.010586510263929578,3373.9
syn5,0.0,subgraphx,False,100.0,0.624753647507127,0.5108333333333334,0.8445935175935176,1.0,0.76,0.8636435866355896,0.6233808994293213,0.9956011772155762,15.0,3.4511,3410.0,0.9956011730205288,15.0
syn5,0.0,subgraphx,True,100.0,0.624753647507127,0.5108333333333334,0.8445935175935176,1.0,0.76,0.8636435866355896,0.6233808994293213,0.9956011772155762,15.0,3.5542,3410.0,0.9956011730205288,15.0
syn5,0.7,distance,False,100.0,0.037954624491498314,1.0,0.019344566864299546,1.0,1.0,0.8284029960632324,0.8581036925315857,0.6999997496604919,1023.0,0.0157,3410.0,0.001231671554252215,3405.8
syn5,0.7,distance,True,100.0,0.037954624491498314,1.0,0.019344566864299546,1.0,0.0,0.8637152314186096,0.0,0.6999997496604919,1023.0,0.0154,3410.0,0.001231671554252215,3405.8
syn5,0.7,gnnexplainer,False,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.98,0.8531518578529358,0.8362383246421814,0.988639235496521,38.74,2.6183,3410.0,0.9886392961876832,38.74
syn5,0.7,gnnexplainer,True,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.0,0.8637152314186096,0.0,0.988639235496521,38.74,2.6233,3410.0,0.9886392961876832,38.74
syn5,0.7,ig,False,100.0,0.4402816684297784,0.9983333333333333,0.33930365484923236,1.0,0.99,0.862637996673584,0.7873947024345398,0.8821876049041748,401.74,0.1778,3410.0,0.6316070381231671,1256.22
syn5,0.7,ig,True,100.0,0.4402816684297784,0.9983333333333333,0.33930365484923236,1.0,0.03,0.8637152314186096,0.01562737673521042,0.8821876049041748,401.74,0.2191,3410.0,0.6316070381231671,1256.22
syn5,0.7,occlusion,False,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.9,0.8627068996429443,0.7704258561134338,0.988639235496521,38.74,0.1653,3410.0,0.9886392961876832,38.74
syn5,0.7,occlusion,True,100.0,0.7444155619849685,0.9349999999999998,0.642921172717368,1.0,0.0,0.8637152314186096,0.0,0.988639235496521,38.74,0.1276,3410.0,0.9886392961876832,38.74
syn5,0.7,pagerank,False,100.0,0.045801526717557266,1.0,0.0234375,1.0,1.0,0.8637185096740723,0.85808265209198,0.6999997496604919,1023.0,0.0212,3410.0,0.0010205278592375611,3406.52
syn5,0.7,pagerank,True,100.0,0.045801526717557266,1.0,0.0234375,1.0,0.0,0.8637152314186096,0.0,0.6999997496604919,1023.0,0.0191,3410.0,0.0010205278592375611,3406.52
syn5,0.7,pgmexplainer,False,100.0,0.5916246489517917,1.0,0.44438993219159334,1.0,0.03,0.86370450258255,0.021897219121456146,0.9805864691734314,66.2,5.6483,3410.0,0.9805865102639294,66.2
syn5,0.7,pgmexplainer,True,100.0,0.5916246489517917,1.0,0.44438993219159334,1.0,0.0,0.8637152314186096,0.0,0.9805864691734314,66.2,5.6468,3410.0,0.9805865102639294,66.2
syn5,0.7,random,False,100.0,0.013989689541234175,0.5141666666666667,0.007091327578655615,0.85,1.0,0.6771671175956726,0.8622807264328003,0.6999997496604919,1023.0,0.0,3410.0,0.0002932551319647647,3409.0
syn5,0.7,random,True,100.0,0.013989689541234175,0.5141666666666667,0.007091327578655615,0.91,0.99,0.7641838788986206,0.857776939868927,0.6999997496604919,1023.0,0.0,3410.0,0.0002932551319647647,3409.0
syn5,0.7,sa,False,100.0,0.018545522105112247,0.2175,0.014362595494076402,0.38,1.0,0.3248349130153656,0.8582896590232849,0.7029293775558472,1013.01,0.0056,3410.0,0.010586510263929578,3373.9
syn5,0.7,sa,True,100.0,0.018545522105112247,0.2175,0.014362595494076402,0.34,0.98,0.28227001428604126,0.8153029680252075,0.7029293775558472,1013.01,0.0047,3410.0,0.010586510263929578,3373.9
syn5,0.7,subgraphx,False,100.0,0.624753647507127,0.5108333333333334,0.8445935175935176,1.0,0.76,0.8636435866355896,0.6233808994293213,0.9956011772155762,15.0,3.7094,3410.0,0.9956011730205288,15.0
syn5,0.7,subgraphx,True,100.0,0.624753647507127,0.5108333333333334,0.8445935175935176,1.0,0.76,0.8636435866355896,0.6233808994293213,0.9956011772155762,15.0,4.7213,3410.0,0.9956011730205288,15.0
syn5,0.99,distance,False,100.0,0.679296222756025,0.9466666666666668,0.5313243523448329,0.94,1.0,0.7889883518218994,0.8595669269561768,0.9900292754173279,34.0,0.0162,3410.0,0.001231671554252215,3405.8
syn5,0.99,distance,True,100.0,0.679296222756025,0.9466666666666668,0.5313243523448329,1.0,0.56,0.8637152314186096,0.4529496431350708,0.9900292754173279,34.0,0.0155,3410.0,0.001231671554252215,3405.8
syn5,0.99,gnnexplainer,False,100.0,0.7362219700005739,0.8925,0.6431260188055314,0.98,1.0,0.8349886536598206,0.8445162773132324,0.9908504486083984,31.2,2.7675,3410.0,0.9886392961876832,38.74
syn5,0.99,gnnexplainer,True,100.0,0.7322866909628403,0.8858333333333333,0.6402185722729133,1.0,0.36,0.8605018854141235,0.30274778604507446,0.9908504486083984,31.2,2.9473,3410.0,0.9886392961876832,38.74
syn5,0.99,ig,False,100.0,0.7924176880837617,0.9608333333333333,0.6759362017411553,1.0,0.99,0.8608828186988831,0.7938815355300903,0.9901641607284546,33.54,0.1757,3410.0,0.6316070381231671,1256.22
syn5,0.99,ig,True,100.0,0.7924176880837617,0.9608333333333333,0.6759362017411553,1.0,0.33,0.8637152314186096,0.26947933435440063,0.9901641607284546,33.54,0.2114,3410.0,0.6316070381231671,1256.22
syn5,0.99,occlusion,False,100.0,0.746637806958761,0.9225,0.6470633543684694,1.0,1.0,0.8623495697975159,0.8607543706893921,0.9908504486083984,31.2,0.159,3410.0,0.9886392961876832,38.74
syn5,0.99,occlusion,True,100.0,0.746637806958761,0.9225,0.6470633543684694,1.0,0.47,0.8637174367904663,0.39861202239990234,0.9908504486083984,31.2,0.1559,3410.0,0.9886392961876832,38.74
syn5,0.99,pagerank,False,100.0,0.8022068965517242,0.97,0.6839215686274508,1.0,1.0,0.8637185096740723,0.8583015203475952,0.9900292754173279,34.0,0.0185,3410.0,0.0010205278592375611,3406.52
syn5,0.99,pagerank,True,100.0,0.8022068965517242,0.97,0.6839215686274508,1.0,0.33,0.8637152314186096,0.2505115270614624,0.9900292754173279,34.0,0.021,3410.0,0.0010205278592375611,3406.52
syn5,0.99,pgmexplainer,False,100.0,0.7552797570492789,0.9074999999999999,0.648151888015665,1.0,0.21,0.8635355234146118,0.16217920184135437,0.9901641607284546,33.54,6.2657,3410.0,0.9805865102639294,66.2
syn5,0.99,pgmexplainer,True,100.0,0.7552797570492789,0.9074999999999999,0.648151888015665,1.0,0.19,0.8635643124580383,0.13692985475063324,0.9901641607284546,33.54,8.9143,3410.0,0.9805865102639294,66.2
syn5,0.99,random,False,100.0,0.010097496706192359,0.01916666666666666,0.006854946524064171,0.02,1.0,0.02545947954058647,0.863716185092926,0.9900292754173279,34.0,0.0001,3410.0,0.0002932551319647647,3409.0
syn5,0.99,random,True,100.0,0.010097496706192359,0.01916666666666666,0.006854946524064171,0.03,1.0,0.02568257413804531,0.863716185092926,0.9900292754173279,34.0,0.0001,3410.0,0.0002932551319647647,3409.0
syn5,0.99,sa,False,100.0,0.16624730198480445,0.21416666666666664,0.13688011511379394,0.38,1.0,0.3236428201198578,0.8583601117134094,0.9900586009025574,33.9,0.0055,3410.0,0.010586510263929578,3373.9
syn5,0.99,sa,True,100.0,0.16624730198480445,0.21416666666666664,0.13688011511379394,0.34,0.98,0.28197410702705383,0.8171498775482178,0.9900586009025574,33.9,0.0043,3410.0,0.010586510263929578,3373.9
syn5,0.99,subgraphx,False,100.0,0.6172092284885662,0.505,0.8343071373071372,1.0,0.78,0.8637152910232544,0.6390653848648071,0.9955953359603882,15.02,4.8219,3410.0,0.9955953079178894,15.02
syn5,0.99,subgraphx,True,100.0,0.624753647507127,0.5108333333333334,0.8445935175935176,1.0,0.76,0.8636435866355896,0.6233808994293213,0.9956011772155762,15.0,3.8839,3410.0,0.9956011730205288,15.0
syn5,0.997,distance,False,100.0,0.641545150755677,0.5283333333333333,0.8241150793650793,0.81,1.0,0.6582381725311279,0.8629995584487915,0.9970675706863403,10.0,0.0154,3410.0,0.001231671554252215,3405.8
syn5,0.997,distance,True,100.0,0.641545150755677,0.5283333333333333,0.8241150793650793,0.95,1.0,0.81467604637146,0.8618836402893066,0.9970675706863403,10.0,0.0119,3410.0,0.001231671554252215,3405.8
syn5,0.997,gnnexplainer,False,100.0,0.5361053391053392,0.4616666666666668,0.6439563492063491,0.75,1.0,0.6416481137275696,0.8627340197563171,0.9970675706863403,10.0,3.5843,3410.0,0.9886392961876832,38.74
syn5,0.997,gnnexplainer,True,100.0,0.5498017771701982,0.4708333333333334,0.6650079365079365,0.88,1.0,0.7238476276397705,0.8626386523246765,0.9970675706863403,10.0,2.6593,3410.0,0.9886392961876832,38.74
syn5,0.997,ig,False,100.0,0.5537254901960783,0.39666666666666667,0.92,0.8,1.0,0.6792168617248535,0.8295305371284485,0.9970675706863403,10.0,0.2539,3410.0,0.6316070381231671,1256.22
syn5,0.997,ig,True,100.0,0.5537254901960783,0.39666666666666667,0.92,0.79,1.0,0.6898357272148132,0.8143680095672607,0.9970675706863403,10.0,0.2046,3410.0,0.6316070381231671,1256.22
syn5,0.997,occlusion,False,100.0,0.6682450064555329,0.5775,0.7987698412698413,1.0,1.0,0.8604680895805359,0.8637148141860962,0.9970675706863403,10.0,0.1731,3410.0,0.9886392961876832,38.74
syn5,0.997,occlusion,True,100.0,0.6682450064555329,0.5775,0.7987698412698413,1.0,1.0,0.8636801242828369,0.8631446361541748,0.9970675706863403,10.0,0.188,3410.0,0.9886392961876832,38.74
syn5,0.997,pagerank,False,100.0,0.5490196078431372,0.3891666666666667,0.9319999999999999,1.0,1.0,0.8632400035858154,0.8625065684318542,0.9970675706863403,10.0,0.0225,3410.0,0.0010205278592375611,3406.52
syn5,0.997,pagerank,True,100.0,0.5490196078431372,0.3891666666666667,0.9319999999999999,1.0,1.0,0.8636435866355896,0.8332151770591736,0.9970675706863403,10.0,0.021,3410.0,0.0010205278592375611,3406.52
syn5,0.997,pgmexplainer,False,100.0,0.5090849673202613,0.36083333333333323,0.8643333333333334,0.88,0.98,0.6992236375808716,0.821923017501831,0.9970675706863403,10.0,6.4353,3410.0,0.9805865102639294,66.2
syn5,0.997,pgmexplainer,True,100.0,0.5090849673202613,0.36083333333333323,0.8643333333333334,0.88,0.98,0.698594331741333,0.8216361999511719,0.9970675706863403,10.0,5.7767,3410.0,0.9805865102639294,66.2
syn5,0.997,random,False,100.0,0.00818181818181818,0.0075,0.009000000000000001,0.0,1.0,0.0051134745590388775,0.8637155294418335,0.9970675706863403,10.0,0.0,3410.0,0.0002932551319647647,3409.0
syn5,0.997,random,True,100.0,0.00818181818181818,0.0075,0.009000000000000001,0.0,1.0,0.005130235105752945,0.8637155294418335,0.9970675706863403,10.0,0.0,3410.0,0.0002932551319647647,3409.0
syn5,0.997,sa,False,100.0,0.15224183006535946,0.11,0.24858333333333335,0.36,1.0,0.29310959577560425,0.8622857928276062,0.9970675706863403,10.0,0.0038,3410.0,0.010586510263929578,3373.9
syn5,0.997,sa,True,100.0,0.1513267973856209,0.10916666666666666,0.24791666666666665,0.34,1.0,0.27546900510787964,0.8609333634376526,0.9970675706863403,10.0,0.0062,3410.0,0.010598240469208164,3373.86
syn5,0.997,subgraphx,False,100.0,0.5609540517961571,0.4258333333333333,0.8424642857142857,0.97,1.0,0.8374131917953491,0.8489500284194946,0.9971438050270081,9.74,3.6892,3410.0,0.9956011730205288,15.0
syn5,0.997,subgraphx,True,100.0,0.5574294068504595,0.4241666666666667,0.8337539682539681,0.97,1.0,0.8346734046936035,0.8537911176681519,0.9971438050270081,9.74,4.7674,3410.0,0.9955953079178894,15.02
syn6,0.0,distance,False,100.0,0.005105748568208327,1.0,0.0025594087140964734,0.03,0.64,0.16319797933101654,0.4995175898075104,0.03161853924393654,3823.17,0.0161,3948.0,0.03161854103343465,3823.17
syn6,0.0,distance,True,100.0,0.005105748568208327,1.0,0.0025594087140964734,0.64,0.0,0.5990284085273743,0.0,0.03161853924393654,3823.17,0.0158,3948.0,0.03161854103343465,3823.17
syn6,0.0,gnnexplainer,False,100.0,0.33621745969603173,1.0,0.21891702115050424,0.36,0.38,0.34756073355674744,0.3583134412765503,0.9370414614677429,248.56,2.7724,3948.0,0.9370415400202632,248.56
syn6,0.0,gnnexplainer,True,100.0,0.33621745969603173,1.0,0.21891702115050424,0.64,0.0,0.5990284085273743,0.0,0.9370414614677429,248.56,3.6396,3948.0,0.9370415400202632,248.56
syn6,0.0,ig,False,100.0,0.004632783626099156,0.9119999999999997,0.0023222909140003926,0.01,0.64,0.009077869355678558,0.5727730989456177,0.0047922939993441105,3929.08,0.1662,3948.0,0.004792299898682857,3929.08
syn6,0.0,ig,True,100.0,0.004632783626099156,0.9119999999999997,0.0023222909140003926,0.59,0.06,0.5459510087966919,0.08401551097631454,0.0047922939993441105,3929.08,0.1685,3948.0,0.004792299898682857,3929.08
syn6,0.0,occlusion,False,100.0,0.0048715149106058515,0.9640000000000001,0.002441927521027282,0.65,0.0,0.604566752910614,-0.01785631850361824,0.0004179501556791365,3946.35,0.7139,3948.0,0.00041793313069911077,3946.35
syn6,0.0,occlusion,True,100.0,0.0048715149106058515,0.9640000000000001,0.002441927521027282,0.74,0.0,0.6881532073020935,-0.03130807727575302,0.00041541754035279155,3946.36,0.6013,3948.0,0.0004154002026342685,3946.36
syn6,0.0,pagerank,False,100.0,0.00505561172901921,1.0,0.0025342118601115048,0.64,0.01,0.5956335663795471,0.017922915518283844,0.0005065798759460449,3946.0,0.0284,3948.0,0.0005065856129685686,3946.0
syn6,0.0,pagerank,True,100.0,0.00505561172901921,1.0,0.0025342118601115048,0.64,0.0,0.5990284085273743,0.0,0.0005065798759460449,3946.0,0.0212,3948.0,0.0005065856129685686,3946.0
syn6,0.0,pgmexplainer,False,100.0,0.054012139602310924,1.0,0.028130507960974712,0.64,0.01,0.5728843808174133,-0.0004042088985443115,0.7966008186340332,803.02,3.8195,3948.0,0.7966008105369808,803.02
syn6,0.0,pgmexplainer,True,100.0,0.054012139602310924,1.0,0.028130507960974712,0.64,0.0,0.5990284085273743,0.0,0.7966008186340332,803.02,3.4487,3948.0,0.7966008105369808,803.02
syn6,0.0,random,False,100.0,0.005053057099545225,1.0,0.002532928064842958,0.37,0.29,0.34169337153434753,0.28074491024017334,0.00025331974029541016,3947.0,0.0001,3948.0,0.00025329280648433983,3947.0
syn6,0.0,random,True,100.0,0.005053057099545225,1.0,0.002532928064842958,0.63,0.0,0.5904403924942017,0.00042820392991416156,0.00025331974029541016,3947.0,0.0001,3948.0,0.00025329280648433983,3947.0
syn6,0.0,sa,False,100.0,0.0035598871348106868,0.7039999999999997,0.0017844552575386379,0.02,0.64,0.13354577124118805,0.45858433842658997,0.0007497381884604692,3945.04,0.0032,3948.0,0.0007497467071934815,3945.04
syn6,0.0,sa,True,100.0,0.0035598871348106868,0.7039999999999997,0.0017844552575386379,0.2,0.45,0.24375103414058685,0.37393662333488464,0.0007497381884604692,3945.04,0.0033,3948.0,0.0007497467071934815,3945.04
syn6,0.0,subgraphx,False,100.0,0.6610555555555555,0.6339999999999999,0.7005,0.54,0.2,0.49347302317619324,0.18352901935577393,0.9978216290473938,8.6,0.8311,3948.0,0.997821681864236,8.6
syn6,0.0,subgraphx,True,100.0,0.6610555555555555,0.6339999999999999,0.7005,0.54,0.2,0.49347302317619324,0.18352901935577393,0.9978216290473938,8.6,0.88,3948.0,0.997821681864236,8.6
syn6,0.7,distance,False,100.0,0.01009792782886872,1.0,0.00507462582783286,0.03,0.64,0.1628122180700302,0.5010160803794861,0.700101375579834,1184.0,0.0165,3948.0,0.03161854103343465,3823.17
syn6,0.7,distance,True,100.0,0.01009792782886872,1.0,0.00507462582783286,0.64,0.0,0.5990284085273743,0.0031473273411393166,0.700101375579834,1184.0,0.023,3948.0,0.03161854103343465,3823.17
syn6,0.7,gnnexplainer,False,100.0,0.33621792124349725,0.996,0.2189173889028825,0.38,0.38,0.37976935505867004,0.34028542041778564,0.9425278306007385,226.9,5.4585,3948.0,0.9370415400202632,248.56
syn6,0.7,gnnexplainer,True,100.0,0.3362196567693306,0.996,0.2189182688927686,0.62,0.0,0.5755273699760437,0.002388256136327982,0.9425278306007385,226.9,2.6679,3948.0,0.9370415400202632,248.56
syn6,0.7,ig,False,100.0,0.006491217077243801,0.5920000000000001,0.003263536518287274,0.01,0.64,-0.023846616968512535,0.5998918414115906,0.700101375579834,1184.0,0.1551,3948.0,0.004792299898682857,3929.08
syn6,0.7,ig,True,100.0,0.006491217077243801,0.5920000000000001,0.003263536518287274,0.01,0.64,0.0017823404632508755,0.6057434678077698,0.700101375579834,1184.0,0.1433,3948.0,0.004792299898682857,3929.08
syn6,0.7,occlusion,False,100.0,0.00014765751692590986,0.013999999999999999,7.42201583692499e-05,0.07,0.64,0.0600963830947876,0.5965689420700073,0.700101375579834,1184.0,0.4925,3948.0,0.0004154002026342685,3946.36
syn6,0.7,occlusion,True,100.0,0.00014765751692590986,0.013999999999999999,7.42201583692499e-05,0.07,0.64,0.0600963830947876,0.5965689420700073,0.700101375579834,1184.0,0.7387,3948.0,0.0004154002026342685,3946.36
syn6,0.7,pagerank,False,100.0,0.01675041876046901,1.0,0.008445945945945945,0.64,0.01,0.5956335663795471,0.017922230064868927,0.700101375579834,1184.0,0.028,3948.0,0.0005065856129685686,3946.0
syn6,0.7,pagerank,True,100.0,0.01675041876046901,1.0,0.008445945945945945,0.64,0.0,0.5990284085273743,3.9696692510915454e-07,0.700101375579834,1184.0,0.0219,3948.0,0.0005065856129685686,3946.0
syn6,0.7,pgmexplainer,False,100.0,0.05575163912034724,1.0,0.029011361585636622,0.64,0.01,0.572908341884613,0.00318916910327971,0.8602432012557983,551.76,3.476,3948.0,0.7966008105369808,803.02
syn6,0.7,pgmexplainer,True,100.0,0.05575163912034724,1.0,0.029011361585636622,0.64,0.0,0.5990283489227295,0.0007826632354408503,0.8602432012557983,551.76,5.2533,3948.0,0.7966008105369808,803.02
syn6,0.7,random,False,100.0,0.004749176279879723,0.4799999999999999,0.0023863947370449472,0.22,0.48,0.21147912740707397,0.4560001790523529,0.700101375579834,1184.0,0.0,3948.0,0.00025329280648433983,3947.0
syn6,0.7,random,True,100.0,0.004749176279879723,0.4799999999999999,0.0023863947370449472,0.29,0.47,0.2774716317653656,0.43100592494010925,0.700101375579834,1184.0,0.0,3948.0,0.00025329280648433983,3947.0
syn6,0.7,sa,False,100.0,0.0,0.0,0.0,0.01,0.64,0.008693519979715347,0.5990284085273743,0.700101375579834,1184.0,0.0036,3948.0,0.0007497467071934815,3945.04
syn6,0.7,sa,True,100.0,0.0,0.0,0.0,0.01,0.64,0.00869657937437296,0.5990284085273743,0.700101375579834,1184.0,0.0032,3948.0,0.0007497467071934815,3945.04
syn6,0.7,subgraphx,False,100.0,0.6610555555555555,0.6339999999999999,0.7005,0.54,0.2,0.49347302317619324,0.18352897465229034,0.9978216290473938,8.6,1.0733,3948.0,0.997821681864236,8.6
syn6,0.7,subgraphx,True,100.0,0.6610555555555555,0.6339999999999999,0.7005,0.54,0.2,0.49347302317619324,0.18352901935577393,0.9978216290473938,8.6,0.8213,3948.0,0.997821681864236,8.6
syn6,0.99,distance,False,100.0,0.26876543046198104,0.998,0.1553759467393244,0.03,0.64,0.1641482561826706,0.49915269017219543,0.9901216626167297,39.0,0.0171,3948.0,0.03161854103343465,3823.17
syn6,0.99,distance,True,100.0,0.26876543046198104,0.998,0.1553759467393244,0.64,0.01,0.5990283489227295,0.0022711895871907473,0.9901216626167297,39.0,0.017,3948.0,0.03161854103343465,3823.17
syn6,0.99,gnnexplainer,False,100.0,0.3325661326727763,0.7419999999999999,0.21793516757010728,0.32,0.44,0.30023857951164246,0.4095230996608734,0.9912106990814209,34.7,3.6827,3948.0,0.9370415400202632,248.56
syn6,0.99,gnnexplainer,True,100.0,0.335652211810657,0.7560000000000001,0.21960362119289567,0.4,0.23,0.3773666322231293,0.21549218893051147,0.9912106990814209,34.7,2.6302,3948.0,0.9370415400202632,248.56
syn6,0.99,ig,False,100.0,0.1667169427324453,0.548,0.09890110405057234,0.01,0.64,-0.025549259036779404,0.599978506565094,0.9901216626167297,39.0,0.1816,3948.0,0.004792299898682857,3929.08
syn6,0.99,ig,True,100.0,0.1667169427324453,0.548,0.09890110405057234,0.01,0.64,-0.0008268686942756176,0.6058040261268616,0.9901216626167297,39.0,0.1519,3948.0,0.004792299898682857,3929.08
syn6,0.99,occlusion,False,100.0,0.003245243128964059,0.013999999999999999,0.0018353576248313088,0.07,0.64,0.0600963830947876,0.5965689420700073,0.9901216626167297,39.0,0.5789,3948.0,0.0004154002026342685,3946.36
syn6,0.99,occlusion,True,100.0,0.003245243128964059,0.013999999999999999,0.0018353576248313088,0.07,0.64,0.0600963830947876,0.5965689420700073,0.9901216626167297,39.0,0.5817,3948.0,0.0004154002026342685,3946.36
syn6,0.99,pagerank,False,100.0,0.3999999999999999,1.0,0.25,0.64,0.01,0.5956354737281799,0.015533668920397758,0.9901216626167297,39.0,0.0211,3948.0,0.0005065856129685686,3946.0
syn6,0.99,pagerank,True,100.0,0.3999999999999999,1.0,0.25,0.64,0.03,0.5990284085273743,0.039609555155038834,0.9901216626167297,39.0,0.0177,3948.0,0.0005065856129685686,3946.0
syn6,0.99,pgmexplainer,False,100.0,0.32957699684240266,0.8640000000000002,0.20389872301611434,0.62,0.15,0.5714985132217407,0.12262944877147675,0.9901216626167297,39.0,3.5004,3948.0,0.7966008105369808,803.02
syn6,0.99,pgmexplainer,True,100.0,0.32957699684240266,0.8640000000000002,0.20389872301611434,0.62,0.14,0.5762775540351868,0.12689091265201569,0.9901216626167297,39.0,3.3685,3948.0,0.7966008105369808,803.02
syn6,0.99,random,False,100.0,0.005454545454545454,0.024000000000000004,0.003076923076923077,0.0,0.63,0.001747754868119955,0.5904636979103088,0.9901216626167297,39.0,0.0,3948.0,0.00025329280648433983,3947.0
syn6,0.99,random,True,100.0,0.005454545454545454,0.024000000000000004,0.003076923076923077,0.0,0.63,0.0017848580610007048,0.5904403924942017,0.9901216626167297,39.0,0.0,3948.0,0.00025329280648433983,3947.0
syn6,0.99,sa,False,100.0,0.0,0.0,0.0,0.01,0.64,0.0045103589072823524,0.5990283489227295,0.9901216626167297,39.0,0.0054,3948.0,0.0007497467071934815,3945.04
syn6,0.99,sa,True,100.0,0.0,0.0,0.0,0.01,0.64,0.004536591004580259,0.5990283489227295,0.9901216626167297,39.0,0.0055,3948.0,0.0007497467071934815,3945.04
syn6,0.99,subgraphx,False,100.0,0.6610555555555555,0.6339999999999999,0.7005,0.54,0.2,0.49347302317619324,0.18352901935577393,0.9978216290473938,8.6,0.8172,3948.0,0.997821681864236,8.6
