dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,f1_score,precision,recall,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,cc_ratio,time,number_of_edges
syn4,False,False,5.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.368,0.324,0.3580433756113052,0.34436945915222167,0.18039999999999998,0.27049999999999996,0.1353333333333333,1309.568,5.775359243267156,0.3024567146765452,5.0,1.6054489632069917,0.9754523904134402,0.28855,0.17309999999999998,1950.0
syn4,False,False,5.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.45199999999999996,0.366,0.4374456346035004,0.35735472440719607,0.21935353535353536,0.26206666666666667,0.19,1883.304,7.4398136823713275,0.5876913375277433,5.0,1.5766824078611539,0.6943244002385376,0.3270928571428572,0.07446,1950.0
syn4,False,False,5.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.442,0.332,0.43751097917556764,0.3195340186357498,0.24266666666666667,0.364,0.182,166.568,3.531875527610574,0.0011181376119064337,5.0,1.5998153659926686,0.9162178083127049,0.25,0.01386,1950.0
syn4,False,False,5.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.004,0.40199999999999997,0.0033458280042395925,0.410540908575058,0.0,0.0,0.0,1607.6119999999999,6.33842460360701,0.0023832416566531775,5.0,1.6094318874418465,0.9993122157641536,0.3827460317460317,33.55514,1950.0
syn4,False,False,5.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.32999999999999996,0.5,0.3264121413230896,0.46142558455467225,0.25555555555555554,0.3833333333333333,0.19166666666666665,36.668,3.354219455017484,0.6425256554046639,5.0,1.6087707911677387,0.9871688462706235,0.28819999999999996,4.0012799999999995,1950.0
syn4,False,False,5.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.004,0.4,0.003652018308639526,0.4087063431739807,0.002909090909090909,0.0032,0.0026666666666666666,1947.0639999999999,7.381199620896908,0.4594664479447932,5.0,1.6094375392634575,0.9980347087908227,0.49755555555555553,2e-05,1950.0
syn4,False,False,5.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.382,0.534,0.3710871458053589,0.5219326555728913,0.06755555555555555,0.10133333333333334,0.05066666666666667,1313.6960000000001,5.976976706770658,0.4096847848364179,5.0,1.6027521340406647,0.9669721816230086,0.3121150793650794,0.0038,1950.0
syn4,False,False,5.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.505,0.37902402877807617,0.43331030011177063,0.2221634199134199,0.3245,0.17166666666666663,7.2299999999999995,1.91272327457971,1.0,4.734999999999999,1.5490705709461774,1.0,0.27441666666666664,2.2591,1950.0
syn4,False,False,10.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.396,0.42200000000000004,0.3823864936828613,0.4172099232673645,0.28605587745587746,0.26314920634920635,0.31633333333333336,22.048,2.018769530323835,0.14127527100057763,10.0,1.951894339799281,0.779636679898994,0.20421572055395582,3.9257400000000002,1950.0
syn4,False,False,10.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.376,0.42800000000000005,0.35076217651367186,0.4062608599662781,0.30738534798534795,0.2907103174603175,0.32799999999999996,1938.372,7.086640865535186,0.011210759195660539,10.0,2.2103503561086755,0.40797225740795096,0.13003138528138528,0.007239999999999999,1950.0
syn4,False,False,10.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.42400000000000004,0.418,0.3896633207798004,0.41588894128799436,0.28714983349983353,0.26427698412698414,0.318,22.048,2.0238692140966146,0.13141288696648024,10.0,1.9550760248205261,0.7501393773495988,0.2022173578055931,3.2393799999999997,1950.0
syn4,False,False,10.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.374,0.43,0.3697268396615982,0.42832499742507935,0.24857575757575753,0.26486666666666664,0.23500000000000001,1309.568,5.775359243267156,0.3024567146765452,10.0,2.2525564383666308,0.8398874779810843,0.21671666666666667,0.17309999999999998,1950.0
syn4,False,False,10.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.44000000000000006,0.354,0.42763646841049197,0.3507173597812653,0.18461959706959707,0.158681746031746,0.22199999999999998,1883.304,7.4398136823713275,0.5876913375277433,10.0,2.266420853437115,0.6444953023449064,0.24968523698523698,0.07446,1950.0
syn4,False,False,10.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.4,0.22999999999999998,0.4086348652839661,0.21762822568416595,0.3128484848484848,0.34146666666666664,0.289,166.568,3.531875527610574,0.0011181376119064337,10.0,2.2321204935867844,0.5093904341605905,0.16479285714285716,0.01386,1950.0
syn4,False,False,10.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.0,0.41,0.0008228728838730603,0.41636872887611387,0.0,0.0,0.0,1607.6119999999999,6.33842460360701,0.0023832416566531775,10.0,2.302579977503072,0.9991815127502287,0.3393068627450982,33.55514,1950.0
syn4,False,False,10.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.386,0.20400000000000001,0.39282341599464415,0.19552725553512573,0.3347272727272727,0.36719999999999997,0.30766666666666664,36.668,3.354219455017484,0.6425256554046639,10.0,2.2997573968093277,0.946895556398457,0.1880119047619048,4.0012799999999995,1950.0
syn4,False,False,10.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.008,0.4,0.008626294182613492,0.4088384389877319,0.0032500000000000003,0.0026000000000000003,0.004333333333333333,1947.0639999999999,7.381199620896908,0.4594664479447932,10.0,2.3025838221121204,0.9961716383107897,0.4958066735466116,2e-05,1950.0
syn4,False,False,10.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.316,0.47800000000000004,0.31098229587078097,0.4682999551296234,0.08624741924741924,0.0918047619047619,0.08166666666666667,1313.6960000000001,5.976976706770658,0.4096847848364179,10.0,2.2520925267873957,0.8310471985571877,0.23020288600288596,0.0038,1950.0
syn4,False,False,10.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.375,0.315,0.37619534134864807,0.28226321190595627,0.2525674603174603,0.32133333333333336,0.21666666666666667,7.2299999999999995,1.91272327457971,1.0,7.1499999999999995,1.9054304123079515,1.0,0.23541666666666666,2.2591,1950.0
syn4,False,False,15.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.40800000000000003,0.42400000000000004,0.3932663321495056,0.4206394493579865,0.3097805191712312,0.2664207292707293,0.3796666666666667,22.048,2.018769530323835,0.14127527100057763,14.09,1.9981970925825692,0.5381193255996306,0.14890169611949794,3.9257400000000002,1950.0
syn4,False,False,15.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.378,0.42400000000000004,0.36586855053901673,0.4030895471572876,0.302925350140056,0.24884848484848487,0.39,1938.372,7.086640865535186,0.011210759195660539,15.0,2.5942887269658264,0.3330184747271046,0.09548605838605839,0.007239999999999999,1950.0
syn4,False,False,15.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.418,0.41200000000000003,0.3929717540740967,0.41213993430137635,0.3076142284444142,0.2651177378177378,0.37533333333333335,22.048,2.0238692140966146,0.13141288696648024,14.09,2.003894502790353,0.5657746890424831,0.14916341967473007,3.2393799999999997,1950.0
syn4,False,False,15.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.366,0.40800000000000003,0.36225641518831253,0.404151463508606,0.2586725274725274,0.22692857142857142,0.301,1309.568,5.775359243267156,0.3024567146765452,14.982,2.578843944564867,0.7557838419138184,0.1872258325008325,0.17309999999999998,1950.0
syn4,False,False,15.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.43,0.354,0.4222424805164337,0.35176473259925845,0.15125449653545628,0.11427180597180597,0.225,1883.304,7.4398136823713275,0.5876913375277433,15.0,2.675016264468115,0.6279185196080128,0.22167468315997732,0.07446,1950.0
syn4,False,False,15.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.4,0.196,0.4086661100387573,0.1901327833533287,0.32685714285714285,0.286,0.38133333333333336,166.568,3.531875527610574,0.0011181376119064337,15.0,2.569531786682591,0.4152968107855761,0.11558333333333333,0.01386,1950.0
syn4,False,False,15.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.004,0.41200000000000003,0.0053850746131502095,0.4182071924209595,0.0,0.0,0.0,1607.6119999999999,6.33842460360701,0.0023832416566531775,15.0,2.707624881995417,0.9984765304023148,0.36269217232043316,33.55514,1950.0
syn4,False,False,15.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.414,0.124,0.417008376121521,0.12785810977220535,0.34470329670329664,0.30300000000000005,0.4,36.668,3.354219455017484,0.6425256554046639,14.972,2.690216253563297,0.9178320601147864,0.13363181818181818,4.0012799999999995,1950.0
syn4,False,False,15.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.014000000000000002,0.4,0.015216971933841705,0.4089708089828491,0.0038095238095238087,0.0026666666666666666,0.006666666666666666,1947.0639999999999,7.381199620896908,0.4594664479447932,15.0,2.7080474903298666,0.9947881323190886,0.49338467152260257,2e-05,1950.0
syn4,False,False,15.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.3,0.48,0.29647005796432496,0.4695448696613312,0.08491344537815126,0.07388268398268398,0.10066666666666665,1313.6960000000001,5.976976706770658,0.4096847848364179,14.962,2.5797876583375023,0.7315562919422478,0.20449587291793175,0.0038,1950.0
syn4,False,False,15.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.37,0.305,0.37207111716270447,0.2712342068552971,0.2525674603174603,0.32133333333333336,0.21666666666666667,7.2299999999999995,1.91272327457971,1.0,7.2299999999999995,1.91272327457971,1.0,0.23541666666666666,2.2591,1950.0
syn4,False,False,20.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.40599999999999997,0.42400000000000004,0.3935036242008209,0.4206681787967682,0.31482566419685815,0.26603311394487866,0.4023333333333333,22.048,2.018769530323835,0.14127527100057763,17.1,2.006300358031406,0.2695965870001774,0.12264053586076804,3.9257400000000002,1950.0
syn4,False,False,20.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.396,0.454,0.37792305946350097,0.4155335247516632,0.26680913424380914,0.1999168831168831,0.4033333333333333,1938.372,7.086640865535186,0.011210759195660539,20.0,2.862348470991726,0.2978201756462218,0.07532012889071711,0.007239999999999999,1950.0
syn4,False,False,20.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.418,0.40800000000000003,0.3923492610454559,0.4118669152259827,0.31244877470310906,0.2645855394605395,0.397,22.048,2.0238692140966146,0.13141288696648024,17.1,2.0120455439354274,0.279468747663776,0.12256637868196622,3.2393799999999997,1950.0
syn4,False,False,20.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.368,0.414,0.36032406985759735,0.4039842844009399,0.23353643970408675,0.18780129870129875,0.312,1309.568,5.775359243267156,0.3024567146765452,19.776,2.775742386946086,0.48577616772809395,0.16937156938692544,0.17309999999999998,1950.0
syn4,False,False,20.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.438,0.35,0.4280903697013855,0.34779980778694153,0.1299289698554687,0.09122600364032253,0.22666666666666666,1883.304,7.4398136823713275,0.5876913375277433,20.0,2.9659080136356644,0.6215016281666574,0.20388705820099343,0.07446,1950.0
syn4,False,False,20.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.4,0.22199999999999998,0.4086730718612671,0.20095148384571077,0.3030294117647058,0.24200000000000005,0.4053333333333334,166.568,3.531875527610574,0.0011181376119064337,20.0,2.7834573923101513,0.24089105578913253,0.09368686868686871,0.01386,1950.0
syn4,False,False,20.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.004,0.414,0.0048420089134197045,0.41934816241264344,0.0,0.0,0.0,1607.6119999999999,6.33842460360701,0.0023832416566531775,20.0,2.9950807610831975,0.9984753845518762,0.36595835182667297,33.55514,1950.0
syn4,False,False,20.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.404,0.11599999999999999,0.4092103481292725,0.10162076205015183,0.3098860698125404,0.2528757575757576,0.40366666666666673,36.668,3.354219455017484,0.6425256554046639,19.544,2.933465475963408,0.8452733688616068,0.10784114219114219,4.0012799999999995,1950.0
syn4,False,False,20.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.019999999999999997,0.4,0.021044397726655006,0.4089615821838379,0.0033846153846153844,0.0022,0.007333333333333333,1947.0639999999999,7.381199620896908,0.4594664479447932,20.0,2.995727492852626,0.993446201886702,0.4915545997703893,2e-05,1950.0
syn4,False,False,20.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.304,0.496,0.3001718819141388,0.4755299508571625,0.07672296181630547,0.06241698301698302,0.10333333333333335,1313.6960000000001,5.976976706770658,0.4096847848364179,19.752000000000002,2.7977730657930655,0.5271604613013687,0.1849293995993686,0.0038,1950.0
syn4,False,False,20.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.37,0.305,0.37207111716270447,0.2712342068552971,0.2525674603174603,0.32133333333333336,0.21666666666666667,7.2299999999999995,1.91272327457971,1.0,7.2299999999999995,1.91272327457971,1.0,0.23541666666666666,2.2591,1950.0
syn4,False,False,25.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.40599999999999997,0.42400000000000004,0.39352027177810667,0.42071753144264223,0.3146889159971809,0.2650343273857206,0.4073333333333333,22.048,2.018769530323835,0.14127527100057763,19.022,2.0110395437085646,0.18471934777173943,0.11128436631980512,3.9257400000000002,1950.0
syn4,False,False,25.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.396,0.45599999999999996,0.3749111175537109,0.40893158316612244,0.23355820975363314,0.1638596692523163,0.4083333333333334,1938.372,7.086640865535186,0.011210759195660539,25.0,3.070391670772967,0.2405604055468067,0.06246658619158618,0.007239999999999999,1950.0
syn4,False,False,25.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.418,0.40800000000000003,0.3923474192619324,0.41191467046737673,0.3139308724084279,0.2645462288399595,0.4056666666666667,22.048,2.0238692140966146,0.13141288696648024,19.022,2.016642996603236,0.19262112371420032,0.11257779556434151,3.2393799999999997,1950.0
syn4,False,False,25.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.372,0.418,0.36315024048089983,0.40530242919921877,0.2096219719393094,0.15984673659673657,0.31533333333333335,1309.568,5.775359243267156,0.3024567146765452,24.163999999999998,2.9054872870964203,0.4293810639666062,0.16565340516420607,0.17309999999999998,1950.0
syn4,False,False,25.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.44400000000000006,0.366,0.43166073560714724,0.3588384985923767,0.11503452367278455,0.07707735146690255,0.22766666666666668,1883.304,7.4398136823713275,0.5876913375277433,25.0,3.1909626726972236,0.6159271846890924,0.19160648590629542,0.07446,1950.0
syn4,False,False,25.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.4,0.22599999999999998,0.40866864919662477,0.206258225440979,0.25863157894736843,0.1889010989010989,0.41,166.568,3.531875527610574,0.0011181376119064337,25.0,2.921141664181394,0.18342686166727054,0.07430329670329668,0.01386,1950.0
syn4,False,False,25.0,pgexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.01,0.414,0.008972531057861489,0.41934816241264344,0.0,0.0,0.0,1607.6119999999999,6.33842460360701,0.0023832416566531775,25.0,3.21818774585966,0.9352547516963176,0.3596849648583639,33.55514,1950.0
