dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,time,number_of_edges,mask_sparsity_init,non_zero_values_init
citeseer,False,True,0.997,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.725,0.05,0.5807786822319031,0.15056519135832785,0.9979468762874604,25.523,28.526010000000003,12431.0,0.9880541388464327,148.499
citeseer,False,True,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.126,0.8150000000000001,0.16899625062942505,0.6593990743160247,0.9970236420631409,37.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,False,True,0.997,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.612,0.23600000000000004,0.5487890303134918,0.24167341589927674,0.9977131843566894,28.428000000000004,0.04317,12431.0,0.6548152200144801,4290.992
citeseer,True,False,0.0,basic_gnnexplainer,100.0,0.302,0.305,0.3936308413743973,0.41859589517116547,-1.0,-1.0,-1.0,-1.0,0.9933792293071747,82.303,3.85212,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.0,distance,100.0,0.2,0.037,0.5570954620838166,0.24755401462316512,-1.0,-1.0,-1.0,-1.0,0.49791819155216216,6241.379,0.86052,12431.0,0.4979181883999681,6241.379
citeseer,True,False,0.0,gnnexplainer,100.0,0.621,0.162,0.6234933614730835,0.45786895155906676,-1.0,-1.0,-1.0,-1.0,0.9933792293071747,82.303,3.58915,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.0,gradcam,100.0,0.22999999999999998,0.018,0.5123465478420257,0.29136067926883696,-1.0,-1.0,-1.0,-1.0,0.8809816241264343,1479.518,0.00458,12431.0,0.8809815783122842,1479.518
citeseer,True,False,0.0,ig,100.0,0.403,0.011,0.5874009311199189,0.19475761353969573,-1.0,-1.0,-1.0,-1.0,0.5404833197593689,5712.2519999999995,0.32008000000000003,12431.0,0.540483307859384,5712.2519999999995
citeseer,True,False,0.0,occlusion,100.0,0.8009999999999999,0.001,0.7016282975673676,0.06340617276728153,-1.0,-1.0,-1.0,-1.0,0.9933792293071747,82.303,0.96986,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.0,pagerank,100.0,0.4255555555555556,0.01888888888888889,0.5919972856839498,0.20342246525817448,-1.0,-1.0,-1.0,-1.0,0.00010315881728375744,12429.717777777778,0.813288888888889,12431.0,0.00010314715004599709,12429.717777777778
citeseer,True,False,0.0,pgmexplainer,100.0,0.688,0.01,0.6841296792030335,0.0356334563344717,-1.0,-1.0,-1.0,-1.0,0.9859050393104554,175.214,21.51531,12431.0,0.9859050760196286,175.214
citeseer,True,False,0.0,random,100.0,0.272,0.23200000000000004,0.5717008471488952,0.5747805953025817,-1.0,-1.0,-1.0,-1.0,8.046627044677734e-05,12430.0,0.0002,12431.0,8.044405116236497e-05,12430.0
citeseer,True,False,0.0,sa,100.0,0.502,0.10200000000000001,0.5776859521865845,0.17781038731336593,-1.0,-1.0,-1.0,-1.0,0.690608924627304,3846.0409999999997,0.04232,12431.0,0.6906088810232482,3846.0409999999997
citeseer,True,False,0.7,basic_gnnexplainer,100.0,0.292,0.332,0.3873878240585327,0.42653937339782716,-1.0,-1.0,-1.0,-1.0,0.9933792293071747,82.303,3.70067,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.7,distance,100.0,0.2,0.037,0.5570954620838166,0.24755401462316512,-1.0,-1.0,-1.0,-1.0,0.8022253930568695,2458.537,0.80412,12431.0,0.4979181883999681,6241.379
citeseer,True,False,0.7,gnnexplainer,100.0,0.613,0.158,0.6258148908615112,0.44987793266773224,-1.0,-1.0,-1.0,-1.0,0.9933792293071747,82.303,3.78898,12431.0,0.9933792132571797,82.303
citeseer,True,False,0.7,gradcam,100.0,0.23900000000000002,0.018,0.5124896943569184,0.29148498773574827,-1.0,-1.0,-1.0,-1.0,0.9621748447418212,470.20500000000004,0.0046300000000000004,12431.0,0.8809815783122842,1479.518
