dataset,true_label_as_target,hard_mask,sparsity,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_sparsity,expl_edges,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges,mask_sparsity_init,non_zero_values_init
citeseer,False,True,0.99,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.8240000000000001,0.049,0.638859075307846,0.14303848072886466,0.9931654572486878,84.961,6136.999,6.599498235927735,0.2437499211156406,84.961,3.7873366722752615,0.3585322823842823,0.8268800000000001,12431.0,0.5063149384603012,6136.999
citeseer,False,True,0.99,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.821,0.005,0.6361111581325531,0.17348410487174987,0.9968628764152527,38.998000000000005,70.263,2.260564130732741,0.37866779525861843,38.998000000000005,2.1266222257388168,0.38213928871936986,3.60498,12431.0,0.9943477596331753,70.263
citeseer,False,True,0.99,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.8480000000000001,0.02,0.6671736001968384,0.14325083568692207,0.9967269182205201,40.688,1771.538,3.4459816624271165,0.23886612985914768,40.688,2.7237597990652618,0.24037761265190252,0.00498,12431.0,0.8574903064918354,1771.538
citeseer,False,True,0.99,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.8560000000000001,0.038,0.6666309416294098,0.14644901007413863,0.9935387015342713,80.321,6423.9,6.075087594005729,0.2540007658845887,80.321,3.6335123889405985,0.3003251088841907,0.33848,12431.0,0.4832354597377524,6423.9
citeseer,False,True,0.99,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.85,0.045,0.6696146905422211,0.14273170307278632,0.9968625664710998,39.001999999999995,70.267,3.152132173861286,0.7449111507130054,39.001999999999995,3.0454494225332183,0.7449665163541888,0.9729700000000001,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.99,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.844,0.052000000000000005,0.6642628729343414,0.14550592377781868,0.9932927131652832,83.37899999999999,709.744,3.9868484815617955,0.22419825442124025,83.37899999999999,3.3828931355423473,0.2577792150583401,0.84457,12431.0,0.9429053173517821,709.744
citeseer,False,True,0.99,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.8150000000000001,0.051000000000000004,0.6315656065940857,0.1451284572482109,0.9954731643199921,56.274,148.445,3.5866980453559236,0.6834529721572362,56.274,3.350835353127595,0.7486019103110075,20.15506,12431.0,0.9880584828251953,148.445
citeseer,False,True,0.99,random,100.0,-1.0,-1.0,-1.0,-1.0,0.142,0.845,0.16752903908491135,0.6641855835914612,0.9900250434875488,124.0,12417.692,9.234683484250708,0.47236182324984793,124.0,4.820277309501435,0.9938231212788697,0.0002,12431.0,0.0010705494328694472,12417.692
citeseer,False,True,0.99,sa,100.0,-1.0,-1.0,-1.0,-1.0,0.6519999999999999,0.23199999999999998,0.5436765193939209,0.25199619978666304,0.9935567200183868,80.09700000000001,5118.883,5.686361130704549,0.5466543135377789,80.09700000000001,3.7289698456851275,0.5785251836720618,0.04503,12431.0,0.5882163140535759,5118.883
citeseer,False,True,0.997,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.7689999999999999,0.06,0.5920836508274079,0.1468641623854637,0.9977254092693328,28.276,6136.999,6.599498235927735,0.2437499211156406,28.276,2.996090305616401,0.42553453968253974,0.8169299999999999,12431.0,0.5063149384603012,6136.999
citeseer,False,True,0.997,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.778,0.001,0.5979721963405609,0.16914517134428025,0.9982354164123535,21.936,70.263,2.2564702529881333,0.3868377215577417,21.936,1.9618423411476258,0.40560810227313243,3.96546,12431.0,0.9943477596331753,70.263
citeseer,False,True,0.997,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.8240000000000001,0.044,0.6404537618160248,0.15110017508268356,0.9976916074752807,28.695999999999998,6423.9,6.075087593994281,0.2540161664689912,28.695999999999998,2.979496949943974,0.38580037506053516,0.33855,12431.0,0.4832354597377524,6423.9
citeseer,False,True,0.997,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.8620000000000001,0.031,0.6785712361335754,0.14091501086950303,0.9982351005077362,21.94,70.267,3.1521321738751977,0.7449111510457695,21.94,2.7825497585660357,0.7454053972764657,0.94808,12431.0,0.9943474378569708,70.267
citeseer,False,True,0.997,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.842,0.05600000000000001,0.6631513774394989,0.14300714805722237,0.9977254092693328,28.276,709.744,3.9868484815617955,0.22419825442124025,28.276,2.864981558565767,0.34232107693778124,0.86772,12431.0,0.9429053173517821,709.744
citeseer,False,True,0.997,random,100.0,-1.0,-1.0,-1.0,-1.0,0.14,0.844,0.1673930048942566,0.6642941772937775,0.9970236420631409,37.0,12417.692,9.234683484250708,0.47236182324984793,37.0,3.610917521846754,0.9979552479417698,0.0002,12431.0,0.0010705494328694472,12417.692
citeseer,True,False,0.0,basic_gnnexplainer,100.0,0.294,0.36,0.38841526210308075,0.4416569352149963,-1.0,-1.0,-1.0,-1.0,0.9940399944782257,74.089,74.089,2.349014780232637,0.31741388247885627,74.089,2.349014780232637,0.31741388247885627,4.44313,12431.0,0.9940399806934279,74.089
citeseer,True,False,0.0,distance,100.0,0.22400000000000003,0.044,0.5717155754566192,0.2594183415174484,-1.0,-1.0,-1.0,-1.0,0.5040173709392548,6165.5599999999995,6165.5599999999995,6.65508274055077,0.23464915967441566,6165.5599999999995,6.65508274055077,0.23464915967441566,0.83237,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,False,0.0,gnnexplainer,100.0,0.646,0.211,0.6282554030418396,0.470607727766037,-1.0,-1.0,-1.0,-1.0,0.9940399050712585,74.09,74.09,2.309914188448637,0.3716539388392636,74.09,2.309914188448637,0.3716539388392636,4.40968,12431.0,0.9940399002493768,74.09
citeseer,True,False,0.0,gradcam,100.0,0.24,0.03,0.5308974981307983,0.2957107871770859,-1.0,-1.0,-1.0,-1.0,0.8891834139823913,1377.5610000000001,1377.5610000000001,3.3230707641882744,0.21397841208564783,1377.5610000000001,3.3230707641882744,0.21397841208564783,0.0048000000000000004,12431.0,0.8891834124366508,1377.5610000000001
citeseer,True,False,0.0,ig,100.0,0.413,0.02,0.6038711249828339,0.20074018090963364,-1.0,-1.0,-1.0,-1.0,0.5495130181312561,5600.004,5600.004,5.731370298163309,0.23577594188576959,5600.004,5.731370298163309,0.23577594188576959,0.35564,12431.0,0.5495129917142628,5600.004
citeseer,True,False,0.0,occlusion,100.0,0.851,0.0,0.7172060370445251,0.06670875176787376,-1.0,-1.0,-1.0,-1.0,0.9940397441387177,74.092,74.092,3.2402939794210917,0.7593331420139228,74.092,3.2402939794210917,0.7593331420139228,1.00377,12431.0,0.9940397393612745,74.092
citeseer,True,False,0.0,pagerank,100.0,0.434,0.024,0.6102054655551911,0.2080889105796814,-1.0,-1.0,-1.0,-1.0,0.9429852187633514,708.751,708.751,4.028164342063472,0.21223428489158036,708.751,4.028164342063472,0.21223428489158036,0.85842,12431.0,0.9429851982945863,708.751
citeseer,True,False,0.0,pgmexplainer,100.0,0.776,0.004,0.7011704087257385,0.03977320771664381,-1.0,-1.0,-1.0,-1.0,0.9872073769569397,159.025,159.025,3.667767511810767,0.6895289656757999,159.025,3.667767511810767,0.6895289656757999,20.20901,12431.0,0.9872073847638971,159.025
citeseer,True,False,0.0,random,100.0,0.308,0.29300000000000004,0.5871168851852417,0.5801439881324768,-1.0,-1.0,-1.0,-1.0,0.0010749762528575956,12417.636999999999,12417.636999999999,9.234669685746507,0.4796163904847378,12417.636999999999,9.234669685746507,0.4796163904847378,0.0002,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,False,0.0,sa,100.0,0.5029999999999999,0.128,0.5581468343734741,0.2202347844839096,-1.0,-1.0,-1.0,-1.0,0.6255082607269287,4655.307,4655.307,5.5232136327221335,0.47995258710160293,4655.307,5.5232136327221335,0.47995258710160293,0.039400000000000004,12431.0,0.6255082455152442,4655.307
citeseer,True,False,0.7,basic_gnnexplainer,100.0,0.276,0.375,0.3783426582813263,0.455000227689743,-1.0,-1.0,-1.0,-1.0,0.9940398275852204,74.091,74.091,2.3333461766497963,0.3016479906776053,74.091,2.3333461766497963,0.3016479906776053,3.61915,12431.0,0.9940398198053255,74.091
citeseer,True,False,0.7,distance,100.0,0.22400000000000003,0.044,0.5717155754566192,0.2594183415174484,-1.0,-1.0,-1.0,-1.0,0.8046247780323028,2428.71,6165.5599999999995,6.65508274055077,0.23464915967441566,2428.71,6.062574331684692,0.25207913144371963,0.8642,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,False,0.7,gnnexplainer,100.0,0.635,0.20600000000000002,0.6277933895587922,0.4719267010688782,-1.0,-1.0,-1.0,-1.0,0.9940398216247559,74.091,74.091,2.2995731818392593,0.3488904961872939,74.091,2.2995731818392593,0.3488904961872939,3.64624,12431.0,0.9940398198053255,74.091
citeseer,True,False,0.7,gradcam,100.0,0.24,0.031,0.5310803532600403,0.29566397070884703,-1.0,-1.0,-1.0,-1.0,0.9647773504257202,437.85299999999995,1377.5610000000001,3.3230707687090786,0.21442753072434942,437.85299999999995,3.1808729135596794,0.2148301262515629,0.0050999999999999995,12431.0,0.8891834124366508,1377.5610000000001
citeseer,True,False,0.7,ig,100.0,0.414,0.023,0.6040688216686249,0.20113976299762726,-1.0,-1.0,-1.0,-1.0,0.8630852460861206,1701.988,5600.004,5.7313702982329735,0.23577538414472884,1701.988,5.142436764875521,0.23742712681013445,0.31754,12431.0,0.5495129917142628,5600.004
citeseer,True,False,0.7,occlusion,100.0,0.851,0.0,0.7172060370445251,0.06670875251293182,-1.0,-1.0,-1.0,-1.0,0.9940397441387177,74.092,74.092,3.2402939794282397,0.7593331422298439,74.092,3.2402939794282397,0.7593331422298439,0.9538,12431.0,0.9940397393612745,74.092
citeseer,True,False,0.7,pagerank,100.0,0.434,0.024,0.6102054595947266,0.2080889090895653,-1.0,-1.0,-1.0,-1.0,0.9429852187633514,708.751,708.751,4.028164342063472,0.21223428489158036,708.751,4.028164342063472,0.21223428489158036,0.8274100000000001,12431.0,0.9429851982945863,708.751
citeseer,True,False,0.7,pgmexplainer,100.0,0.776,0.004,0.7011704087257385,0.03977320771664381,-1.0,-1.0,-1.0,-1.0,0.9872073769569397,159.025,159.025,3.667767511810767,0.6895289656757999,159.025,3.667767511810767,0.6895289656757999,20.2398,12431.0,0.9872073847638971,159.025
citeseer,True,False,0.7,random,100.0,0.184,0.6689999999999999,0.4178041905164719,0.6783940911293029,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,12417.636999999999,9.234669685746507,0.4796163904847378,3729.0,8.218684331451504,0.8378179916171401,0.0002,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,False,0.7,sa,100.0,0.496,0.187,0.5217198759317399,0.23910823166370393,-1.0,-1.0,-1.0,-1.0,0.8829602003097534,1454.922,4655.307,5.523213698669876,0.4799468745139442,1454.922,5.066216507311465,0.48182848995343636,0.03941,12431.0,0.6255082455152442,4655.307
citeseer,True,False,0.99,basic_gnnexplainer,100.0,0.22400000000000003,0.403,0.326535764336586,0.5064441710710526,-1.0,-1.0,-1.0,-1.0,0.9967236697673798,40.727999999999994,74.091,2.3363226740989576,0.30616618059879763,40.727999999999994,2.215288220141979,0.30796823232940645,3.72832,12431.0,0.9940398198053255,74.091
citeseer,True,False,0.99,distance,100.0,0.223,0.053000000000000005,0.5494363844394684,0.2794890865683556,-1.0,-1.0,-1.0,-1.0,0.9931252837181092,85.46000000000001,6165.5599999999995,6.65508274055077,0.23464915967441566,85.46000000000001,3.8300823482080837,0.35468190981240977,0.81084,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,False,0.99,gnnexplainer,100.0,0.617,0.22599999999999998,0.6258418500423432,0.4732639878988266,-1.0,-1.0,-1.0,-1.0,0.996723747253418,40.727,74.09,2.292145275316112,0.3430682208244497,40.727,2.125556925138065,0.3437146830718284,3.6192300000000004,12431.0,0.9940399002493768,74.09
citeseer,True,False,0.99,gradcam,100.0,0.24,0.033,0.5303955614566803,0.29675268530845644,-1.0,-1.0,-1.0,-1.0,0.9967617452144623,40.255,1377.5610000000001,3.3230707641882744,0.21397841208564783,40.255,2.7453738276431454,0.21648979408552055,0.00462,12431.0,0.8891834124366508,1377.5610000000001
citeseer,True,False,0.99,ig,100.0,0.41200000000000003,0.03,0.5968977808952332,0.20875099152326584,-1.0,-1.0,-1.0,-1.0,0.9938485622406006,76.46900000000001,5600.004,5.731370298172257,0.23577043021438765,76.46900000000001,3.586772749816056,0.2845640835292594,0.34049,12431.0,0.5495129917142628,5600.004
citeseer,True,False,0.99,occlusion,100.0,0.8550000000000001,0.0,0.718040668964386,0.06618676371872426,-1.0,-1.0,-1.0,-1.0,0.9967235863208771,40.729,74.092,3.2402939794282397,0.7593331422298439,40.729,3.1198635730736526,0.7593885321577895,0.94888,12431.0,0.9940397393612745,74.092
citeseer,True,False,0.99,pagerank,100.0,0.434,0.025,0.6087413370609284,0.2105652406811714,-1.0,-1.0,-1.0,-1.0,0.9932253777980804,84.216,708.751,4.028164342063472,0.21223428489158036,84.216,3.4291972304086413,0.24798353856704475,0.83581,12431.0,0.9429851982945863,708.751
citeseer,True,False,0.99,pgmexplainer,100.0,0.762,0.005,0.6810716032981873,0.055245918966829774,-1.0,-1.0,-1.0,-1.0,0.9954150736331939,56.995000000000005,159.025,3.667767511810767,0.6895289656757999,56.995000000000005,3.407255335401545,0.7562692556770975,20.26102,12431.0,0.9872073847638971,159.025
citeseer,True,False,0.99,random,100.0,0.089,0.858,0.21305389255285262,0.7248386681079865,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,12417.636999999999,9.234669685746507,0.4796163904847378,124.0,4.820277289352021,0.9938349528268123,0.00020999999999999998,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,False,0.99,sa,100.0,0.496,0.187,0.5185557842254639,0.24258968234062195,-1.0,-1.0,-1.0,-1.0,0.993687915802002,78.466,4655.307,5.5232136327221335,0.47995258710160293,78.466,3.717795125468316,0.5179033268070187,0.04066,12431.0,0.6255082455152442,4655.307
citeseer,True,False,0.997,distance,100.0,0.22200000000000003,0.099,0.5075401932001113,0.31655513048171996,-1.0,-1.0,-1.0,-1.0,0.9977027714252472,28.557,6165.5599999999995,6.65508274055077,0.23464915967441566,28.557,3.038314047988375,0.42509556349206357,0.81199,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,False,0.997,gnnexplainer,100.0,0.623,0.221,0.6188034236431121,0.4723160058259964,-1.0,-1.0,-1.0,-1.0,0.9981949269771576,22.439,74.088,2.3064753303372467,0.3588652521121923,22.439,1.9602932521649745,0.36760378306071606,3.98033,12431.0,0.9940400611374791,74.088
citeseer,True,False,0.997,ig,100.0,0.404,0.041999999999999996,0.5815652668476105,0.22638454735279084,-1.0,-1.0,-1.0,-1.0,0.9976974070072174,28.624000000000002,5600.004,5.7313702982329735,0.23577538414472884,28.624000000000002,2.9839951270815415,0.36306598524208894,0.31951,12431.0,0.5495129917142628,5600.004
citeseer,True,False,0.997,occlusion,100.0,0.858,0.001,0.7187355816364288,0.07633501403033734,-1.0,-1.0,-1.0,-1.0,0.9981945991516114,22.443,74.092,3.2402939793669523,0.7593331416877211,22.443,2.840106198056757,0.7598096630005506,0.9732,12431.0,0.9940397393612745,74.092
citeseer,True,False,0.997,pagerank,100.0,0.43099999999999994,0.034,0.6036204755306244,0.21836754977703093,-1.0,-1.0,-1.0,-1.0,0.9977027714252472,28.557,708.751,4.028164342063472,0.21223428489158036,28.557,2.908135905697304,0.3306584653464169,0.84457,12431.0,0.9429851982945863,708.751
citeseer,True,False,0.997,random,100.0,0.089,0.86,0.20858341157436372,0.7252579867839813,-1.0,-1.0,-1.0,-1.0,0.9970236420631409,37.0,12417.636999999999,9.234669685746507,0.4796163904847378,37.0,3.6109175236664406,0.9979845883881844,0.0002,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,True,0.0,basic_gnnexplainer,100.0,0.8630000000000001,0.025,0.7255474686622619,-0.08195115737617016,-1.0,-1.0,-1.0,-1.0,0.9940398216247559,74.091,74.091,2.347908309950003,0.31652235362516384,74.091,2.347908309950003,0.31652235362516384,4.07116,12431.0,0.9940398198053255,74.091
citeseer,True,True,0.0,distance,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857446134091,-1.0,-1.0,-1.0,-1.0,0.5040173709392548,6165.5599999999995,6165.5599999999995,6.65508274055077,0.23464915967441566,6165.5599999999995,6.65508274055077,0.23464915967441566,0.82872,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,True,0.0,gnnexplainer,100.0,0.8630000000000001,0.002,0.7256037771701813,-0.11104977726936341,-1.0,-1.0,-1.0,-1.0,0.9940397441387177,74.092,74.092,2.3086880278076682,0.3638171827662651,74.092,2.3086880278076682,0.3638171827662651,3.6108199999999995,12431.0,0.9940397393612745,74.092
citeseer,True,True,0.0,gradcam,100.0,0.8630000000000001,0.022,0.7256037771701813,-0.08466459065675735,-1.0,-1.0,-1.0,-1.0,0.8891834139823913,1377.5610000000001,1377.5610000000001,3.3230707641882744,0.21397841208564783,1377.5610000000001,3.3230707641882744,0.21397841208564783,0.00467,12431.0,0.8891834124366508,1377.5610000000001
citeseer,True,True,0.0,ig,100.0,0.8710000000000001,0.020999999999999998,0.7323076725006104,-0.08612221330404282,-1.0,-1.0,-1.0,-1.0,0.5495130181312561,5600.004,5600.004,5.731370298454853,0.23575989206212236,5600.004,5.731370298454853,0.23575989206212236,0.33991,12431.0,0.5495129917142628,5600.004
citeseer,True,True,0.0,occlusion,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857371628285,-1.0,-1.0,-1.0,-1.0,0.9940397441387177,74.092,74.092,3.2402939794282397,0.7593331422298439,74.092,3.2402939794282397,0.7593331422298439,0.9455,12431.0,0.9940397393612745,74.092
citeseer,True,True,0.0,pagerank,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857297122478,-1.0,-1.0,-1.0,-1.0,0.9429852187633514,708.751,708.751,4.028164342063472,0.21223428489158036,708.751,4.028164342063472,0.21223428489158036,0.88552,12431.0,0.9429851982945863,708.751
citeseer,True,True,0.0,pgmexplainer,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08230095095932484,-1.0,-1.0,-1.0,-1.0,0.9872073769569397,159.025,159.025,3.667767511810767,0.6895289656757999,159.025,3.667767511810767,0.6895289656757999,21.36532,12431.0,0.9872073847638971,159.025
citeseer,True,True,0.0,random,100.0,0.8619999999999999,0.092,0.7249160289764405,-0.014519398106494918,-1.0,-1.0,-1.0,-1.0,0.0010749762528575956,12417.636999999999,12417.636999999999,9.234669685746507,0.4796163904847378,12417.636999999999,9.234669685746507,0.4796163904847378,0.0002,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,True,0.0,sa,100.0,0.756,0.097,0.613701444864273,-0.006164453376550227,-1.0,-1.0,-1.0,-1.0,0.6255082607269287,4655.307,4655.307,5.5232136327221335,0.47995258710160293,4655.307,5.5232136327221335,0.47995258710160293,0.039639999999999995,12431.0,0.6255082455152442,4655.307
citeseer,True,True,0.7,basic_gnnexplainer,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08227463476359845,-1.0,-1.0,-1.0,-1.0,0.9940398275852204,74.091,74.091,2.346303662029398,0.33387759574614123,74.091,2.346303662029398,0.33387759574614123,3.6647399999999997,12431.0,0.9940398198053255,74.091
citeseer,True,True,0.7,distance,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857371628285,-1.0,-1.0,-1.0,-1.0,0.8046247780323028,2428.71,6165.5599999999995,6.65508274055077,0.23464915967441566,2428.71,6.062574331684692,0.25207913144371963,0.8425,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,True,0.7,gnnexplainer,100.0,0.8619999999999999,0.002,0.724934208393097,-0.11100878864526749,-1.0,-1.0,-1.0,-1.0,0.9940399110317231,74.09,74.09,2.29031106474448,0.34114276388419823,74.09,2.29031106474448,0.34114276388419823,3.6122900000000002,12431.0,0.9940399002493768,74.09
citeseer,True,True,0.7,gradcam,100.0,0.865,0.01,0.7266582727432251,-0.09765698984265328,-1.0,-1.0,-1.0,-1.0,0.9647773504257202,437.85299999999995,1377.5610000000001,3.3230707641882744,0.21397841208564783,437.85299999999995,3.1808729004588057,0.2143810077947264,0.0045899999999999995,12431.0,0.8891834124366508,1377.5610000000001
citeseer,True,True,0.7,ig,100.0,0.8710000000000001,0.012,0.7339875519275665,-0.09542942866683006,-1.0,-1.0,-1.0,-1.0,0.8630852460861206,1701.988,5600.004,5.7313702982329735,0.23577538414472884,1701.988,5.142436764875521,0.23742712681013445,0.31955,12431.0,0.5495129917142628,5600.004
citeseer,True,True,0.7,occlusion,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857371628285,-1.0,-1.0,-1.0,-1.0,0.9940397441387177,74.092,74.092,3.2402939794282397,0.7593331422298439,74.092,3.2402939794282397,0.7593331422298439,0.9467700000000001,12431.0,0.9940397393612745,74.092
citeseer,True,True,0.7,pagerank,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857446134091,-1.0,-1.0,-1.0,-1.0,0.9429852187633514,708.751,708.751,4.028164342063472,0.21223428489158036,708.751,4.028164342063472,0.21223428489158036,0.8469599999999999,12431.0,0.9429851982945863,708.751
citeseer,True,True,0.7,pgmexplainer,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08230095021426678,-1.0,-1.0,-1.0,-1.0,0.9872073769569397,159.025,159.025,3.667767511810767,0.6895289656757999,159.025,3.667767511810767,0.6895289656757999,20.319960000000002,12431.0,0.9872073847638971,159.025
citeseer,True,True,0.7,random,100.0,0.16899999999999998,0.44299999999999995,0.09561498910188675,0.371999129652977,-1.0,-1.0,-1.0,-1.0,0.7000242471694946,3729.0,12417.636999999999,9.234669685746507,0.4796163904847378,3729.0,8.218684331451504,0.8378179916171401,0.00020999999999999998,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,True,0.7,sa,100.0,0.6910000000000001,0.189,0.5400402218103408,0.092474384047091,-1.0,-1.0,-1.0,-1.0,0.8829602003097534,1454.922,4655.307,5.5232136327221335,0.47995258710160293,1454.922,5.066216355488962,0.48183420251343856,0.04142,12431.0,0.6255082455152442,4655.307
citeseer,True,True,0.99,basic_gnnexplainer,100.0,0.782,0.042,0.6397654056549072,-0.06344958022236824,-1.0,-1.0,-1.0,-1.0,0.9967235863208771,40.729,74.092,2.3475105874128146,0.31353494085660005,40.729,2.2263915795588636,0.3152800573639962,3.61761,12431.0,0.9940397393612745,74.092
citeseer,True,True,0.99,distance,100.0,0.8379999999999999,0.026000000000000002,0.6975800216197967,-0.08116142246872186,-1.0,-1.0,-1.0,-1.0,0.9931252837181092,85.46000000000001,6165.5599999999995,6.65508274055077,0.23464915967441566,85.46000000000001,3.8300823482080837,0.35468190981240977,0.83748,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,True,0.99,gnnexplainer,100.0,0.834,0.002,0.6901030004024505,-0.1103579081594944,-1.0,-1.0,-1.0,-1.0,0.9967238306999207,40.726,74.089,2.311879807243412,0.3568216007430294,40.726,2.145618430655695,0.3575019681495114,3.6608199999999997,12431.0,0.994039980693428,74.089
citeseer,True,True,0.99,gradcam,100.0,0.865,0.01,0.7266582727432251,-0.0976569913327694,-1.0,-1.0,-1.0,-1.0,0.9967617452144623,40.255,1377.5610000000001,3.3230707641882744,0.21397841208564783,40.255,2.7453738276431454,0.21648979408552055,0.0046300000000000004,12431.0,0.8891834124366508,1377.5610000000001
citeseer,True,True,0.99,ig,100.0,0.8560000000000001,0.015,0.7160513937473297,-0.09111621305346489,-1.0,-1.0,-1.0,-1.0,0.9938485622406006,76.46900000000001,5600.004,5.7313702982329735,0.23577538414472884,76.46900000000001,3.5867727496830177,0.28456903745945694,0.31996,12431.0,0.5495129917142628,5600.004
citeseer,True,True,0.99,occlusion,100.0,0.867,0.022,0.7294338047504425,-0.08526822440326214,-1.0,-1.0,-1.0,-1.0,0.9967235863208771,40.729,74.092,3.2402939793917005,0.7593331417388098,40.729,3.119863573036973,0.7593885315927855,0.9934499999999999,12431.0,0.9940397393612745,74.092
citeseer,True,True,0.99,pagerank,100.0,0.8630000000000001,0.025,0.7256037771701813,-0.08226857222616672,-1.0,-1.0,-1.0,-1.0,0.9932253777980804,84.216,708.751,4.028164342063472,0.21223428489158036,84.216,3.4291972304086413,0.24798353856704475,0.84121,12431.0,0.9429851982945863,708.751
citeseer,True,True,0.99,pgmexplainer,100.0,0.825,0.024,0.684932941198349,-0.08327024541795254,-1.0,-1.0,-1.0,-1.0,0.9954150736331939,56.995000000000005,159.025,3.667767511810767,0.6895289656757999,56.995000000000005,3.407255335401545,0.7562692556770975,20.08276,12431.0,0.9872073847638971,159.025
citeseer,True,True,0.99,random,100.0,0.085,0.857,-0.016266497015021742,0.7212619662284852,-1.0,-1.0,-1.0,-1.0,0.9900250434875488,124.0,12417.636999999999,9.234669685746507,0.4796163904847378,124.0,4.820277289352021,0.9938349528268123,0.0002,12431.0,0.0010749738556833797,12417.636999999999
citeseer,True,True,0.99,sa,100.0,0.689,0.191,0.5361517935991287,0.0942912209779024,-1.0,-1.0,-1.0,-1.0,0.993687915802002,78.466,4655.307,5.523213700048473,0.479946874611358,78.466,3.717795181574027,0.5179072806667375,0.04592,12431.0,0.6255082455152442,4655.307
citeseer,True,True,0.997,distance,100.0,0.763,0.032,0.6214763343334198,-0.07322518862783908,-1.0,-1.0,-1.0,-1.0,0.9977027714252472,28.557,6165.5599999999995,6.65508274055077,0.23464915967441566,28.557,3.038314047988375,0.42509556349206357,0.80625,12431.0,0.5040173759150515,6165.5599999999995
citeseer,True,True,0.997,gnnexplainer,100.0,0.758,0.001,0.6124879121780396,-0.11126080825924874,-1.0,-1.0,-1.0,-1.0,0.9981954753398895,22.432,74.08099999999999,2.2965827008489645,0.35452754722390417,22.432,1.9497456490137846,0.3642351416297481,4.42153,12431.0,0.9940406242458373,74.08099999999999
citeseer,True,True,0.997,ig,100.0,0.8150000000000001,0.022,0.6796459317207336,-0.08287638947367668,-1.0,-1.0,-1.0,-1.0,0.9976974070072174,28.624000000000002,5600.004,5.7313702982329735,0.23577538414472884,28.624000000000002,2.9839951270815415,0.36306598524208894,0.32044,12431.0,0.5495129917142628,5600.004
citeseer,True,True,0.997,occlusion,100.0,0.875,0.015,0.7363493978977204,-0.09247231073677539,-1.0,-1.0,-1.0,-1.0,0.9981945991516114,22.443,74.092,3.2402939794282397,0.7593331422298439,22.443,2.8401061981176228,0.7598096636799657,0.96218,12431.0,0.9940397393612745,74.092
citeseer,True,True,0.997,pagerank,100.0,0.858,0.025,0.7205477356910706,-0.08233218304812909,-1.0,-1.0,-1.0,-1.0,0.9977027714252472,28.557,708.751,4.028164342063472,0.21223428489158036,28.557,2.908135905697304,0.3306584653464169,0.8565799999999999,12431.0,0.9429851982945863,708.751
citeseer,True,True,0.997,random,100.0,0.085,0.861,-0.016684330359566957,0.7239518165588379,-1.0,-1.0,-1.0,-1.0,0.9970236420631409,37.0,12417.636999999999,9.234669685746507,0.4796163904847378,37.0,3.6109175236664406,0.9979845883881844,0.0002,12431.0,0.0010749738556833797,12417.636999999999
cora,False,False,0.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.381,0.355,0.3860820770263672,0.41044799983501434,0.9876199662685394,164.209,164.209,3.2962325690087533,0.37568243605676427,164.209,3.2962325690087533,0.37568243605676427,3.7471200000000002,13264.0,0.9876199487334139,164.209
