dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test_x,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,num_test_init,mask_size_init,mask_entropy_init,max_avg_init,num_test_transf,mask_size_transf,mask_entropy_transf,max_avg_transf,num_test_y,time,number_of_edges
facebook,True,True,1.0,gnnexplainer,100.0,0.19,0.63,0.04584445431828499,0.1683702915906906,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,1.0,0.0,1.0,100.0,7.8384,364116.0
facebook,True,True,1.0,gradcam,100.0,0.07,0.35,0.004690823145210743,0.08601147681474686,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,1.0,0.0,1.0,100.0,0.0146,364116.0
facebook,True,True,1.0,ig,100.0,0.71,0.63,0.20285990834236145,0.16758263111114502,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,1.0,0.0,1.0,100.0,0.5436,364116.0
facebook,True,True,1.0,occlusion,100.0,0.14,0.72,0.03350687026977539,0.19340980052947998,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,0.94,0.0,1.0,100.0,32.3461,364116.0
facebook,True,True,1.0,pagerank,100.0,0.07,0.33,0.004537127446383238,0.08781259506940842,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,1.0,0.0,1.0,100.0,2.7038,364116.0
facebook,True,True,1.0,pgmexplainer,100.0,0.07,0.36,0.004537127446383238,0.09582030028104782,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,1.0,0.0,1.0,100.0,141.8584,364116.0
facebook,True,True,1.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,1.0,0.0,1.0,100.0,0.0044,364116.0
facebook,True,True,1.0,sa,100.0,0.865,0.61,0.24941493570804596,0.14336439222097397,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,1.0,0.0,1.0,100.0,0.0152,364116.0
facebook,True,True,1.0,subgraphx,100.0,0.1111111111111111,0.5555555555555556,-0.060152411460876465,0.11041896790266037,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.0,0.0,1.0,100.0,3583.7134,364116.0
facebook,True,True,5.0,basic_gnnexplainer,100.0,0.08,0.77,0.007377313449978828,0.19577641785144806,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,5.0,1.5744751701652253,0.9706916623293139,100.0,7.5011,364116.0
facebook,True,True,5.0,distance,100.0,0.09,0.53,0.007752999663352966,0.13814647495746613,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,5.0,1.5922995996713802,0.9336912121212122,100.0,1.797,364116.0
facebook,True,True,5.0,gnnexplainer,100.0,0.28,0.27,0.07142562419176102,0.04187264293432236,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,5.0,1.0821183753940382,0.28981614428309355,100.0,7.8384,364116.0
facebook,True,True,5.0,gradcam,100.0,0.24,0.16,0.05099986866116524,0.02821510098874569,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,5.0,1.5718555103593856,0.6260315480086451,100.0,0.0146,364116.0
facebook,True,True,5.0,ig,100.0,0.72,0.57,0.20350806415081024,0.15086358785629272,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,5.0,1.6015672740781977,0.8275089575881586,100.0,0.5436,364116.0
facebook,True,True,5.0,occlusion,100.0,0.4,0.38,0.10425243526697159,0.08837305754423141,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,4.45,1.3249164283536523,0.5563102471770461,100.0,32.3461,364116.0
facebook,True,True,5.0,pagerank,100.0,0.25,0.18,0.04385191574692726,0.04238541051745415,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,5.0,1.577209490049238,0.6124419491836439,100.0,2.7038,364116.0
facebook,True,True,5.0,pgmexplainer,100.0,0.16,0.26,0.02646394446492195,0.06924440711736679,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,5.0,1.6092061606023433,0.9820439020845726,100.0,141.8584,364116.0
facebook,True,True,5.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,5.0,1.6094379124233642,0.9999896172776325,100.0,0.0044,364116.0
facebook,True,True,5.0,sa,100.0,0.88,0.505,0.25046899914741516,0.1157638356089592,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,5.0,1.6069294463615043,0.9435454360343958,100.0,0.0152,364116.0
facebook,True,True,5.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
facebook,True,True,10.0,basic_gnnexplainer,100.0,0.09,0.77,0.0064228605479002,0.18840190768241882,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,10.0,2.2224576586623006,0.9374121689706196,100.0,7.5011,364116.0
facebook,True,True,10.0,distance,100.0,0.12,0.43,0.016767827793955803,0.11153576523065567,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,10.0,2.2684123960133666,0.8078852331002331,100.0,1.797,364116.0
facebook,True,True,10.0,gnnexplainer,100.0,0.33,0.19,0.07721687108278275,0.010466248728334904,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,10.0,1.472071273229929,0.1939056926004515,100.0,7.8384,364116.0
facebook,True,True,10.0,gradcam,100.0,0.42,0.1,0.10203508287668228,0.01021586637943983,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,10.0,2.247485144983004,0.5351053793690926,100.0,0.0146,364116.0
facebook,True,True,10.0,ig,100.0,0.71,0.58,0.20131412148475647,0.1563861221075058,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,10.0,2.292142387399573,0.7235657371258395,100.0,0.5436,364116.0
facebook,True,True,10.0,occlusion,100.0,0.52,0.27,0.13434846699237823,0.04931282997131348,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,8.68,1.8475262169244726,0.4909520078913448,100.0,32.3461,364116.0
facebook,True,True,10.0,pagerank,100.0,0.41,0.12,0.09399641305208206,0.02587963081896305,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,10.0,2.2590630606208855,0.5014250776739342,100.0,2.7038,364116.0
facebook,True,True,10.0,pgmexplainer,100.0,0.19,0.2,0.033723484724760056,0.049744561314582825,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,10.0,2.302152261412267,0.9688158488801477,100.0,141.8584,364116.0
facebook,True,True,10.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,10.0,2.302585092960759,0.9999813293501219,100.0,0.0044,364116.0
facebook,True,True,10.0,sa,100.0,0.88,0.515,0.24840212613344193,0.11257714778184891,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,10.0,2.298748081862779,0.9039746806153459,100.0,0.0152,364116.0
facebook,True,True,10.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
facebook,True,True,15.0,basic_gnnexplainer,100.0,0.1,0.74,0.010757546871900558,0.1855267882347107,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,15.0,2.58484927506391,0.9051081926876333,100.0,7.5011,364116.0
facebook,True,True,15.0,distance,100.0,0.15,0.39,0.017936918884515762,0.09768173843622208,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,15.0,2.6642656822805693,0.7383218492618494,100.0,1.797,364116.0
facebook,True,True,15.0,gnnexplainer,100.0,0.39,0.12,0.09161359071731567,-0.010298903100192547,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,15.0,1.701150689158303,0.15283288133318484,100.0,7.8384,364116.0
facebook,True,True,15.0,gradcam,100.0,0.47,0.08,0.1205645203590393,0.0021382358390837908,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,14.97,2.6326336524686944,0.4846660450631448,100.0,0.0146,364116.0
facebook,True,True,15.0,ig,100.0,0.72,0.58,0.1990569829940796,0.1595262587070465,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,15.0,2.695589233056539,0.6832911360465184,100.0,0.5436,364116.0
facebook,True,True,15.0,occlusion,100.0,0.58,0.21,0.1528598666191101,0.03540530800819397,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,12.88,2.158526057357597,0.45450575787713465,100.0,32.3461,364116.0
facebook,True,True,15.0,pagerank,100.0,0.43,0.06,0.10162925720214844,0.00804699957370758,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,15.0,2.647786699479349,0.46702900159547106,100.0,2.7038,364116.0
facebook,True,True,15.0,pgmexplainer,100.0,0.19,0.17,0.03448939695954323,0.041312526911497116,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,15.0,2.7070268551280496,0.9561462027088965,100.0,141.8584,364116.0
facebook,True,True,15.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,15.0,2.7080502010279885,0.9999744824451348,100.0,0.0044,364116.0
facebook,True,True,15.0,sa,100.0,0.87,0.525,0.24796874821186066,0.11391334608197212,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,15.0,2.7013808988779946,0.8747442203239305,100.0,0.0152,364116.0
facebook,True,True,15.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
facebook,True,True,20.0,basic_gnnexplainer,100.0,0.1,0.73,0.01019786112010479,0.17903035879135132,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,19.95,2.8364628997346206,0.8736803884973762,100.0,7.5011,364116.0
facebook,True,True,20.0,distance,100.0,0.14,0.37,0.016820495948195457,0.08926773071289062,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,20.0,2.9466784651929463,0.6817031118881122,100.0,1.797,364116.0
facebook,True,True,20.0,gnnexplainer,100.0,0.4,0.12,0.09392227977514267,-0.010660519823431969,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,19.95,1.8706518443504558,0.11497493378248824,100.0,7.8384,364116.0
facebook,True,True,20.0,gradcam,100.0,0.56,0.08,0.14158065617084503,0.002384672872722149,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,19.92,2.9004274434410844,0.44568924132555865,100.0,0.0146,364116.0
facebook,True,True,20.0,ig,100.0,0.73,0.6,0.19965409487485886,0.1613825410604477,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,20.0,2.981935280945788,0.6613585546099634,100.0,0.5436,364116.0
facebook,True,True,20.0,occlusion,100.0,0.65,0.17,0.1686108261346817,0.023975646123290062,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,17.03,2.383270676276773,0.4225425777206594,100.0,32.3461,364116.0
facebook,True,True,20.0,pagerank,100.0,0.54,0.07,0.1273994743824005,0.011344504542648792,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,20.0,2.916320077312381,0.4243163559781356,100.0,2.7038,364116.0
facebook,True,True,20.0,pgmexplainer,100.0,0.22,0.17,0.03676659241318703,0.04030996188521385,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,20.0,2.994126378088623,0.9510855116862433,100.0,141.8584,364116.0
facebook,True,True,20.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,20.0,2.99573227342451,0.999969530432258,100.0,0.0044,364116.0
facebook,True,True,20.0,sa,100.0,0.87,0.525,0.2464422583580017,0.113955307751894,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,20.0,2.9870809981604762,0.8484503077614781,100.0,0.0152,364116.0
facebook,True,True,20.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
facebook,True,True,25.0,basic_gnnexplainer,100.0,0.09,0.7,0.00719296932220459,0.17029140889644623,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,24.8,3.032124034308167,0.8619233865787639,100.0,7.5011,364116.0
facebook,True,True,25.0,distance,100.0,0.17,0.33,0.024494629353284836,0.08089291304349899,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,25.0,3.1664762229001298,0.6361184654234655,100.0,1.797,364116.0
facebook,True,True,25.0,gnnexplainer,100.0,0.45,0.1,0.10640209913253784,-0.01636134833097458,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,24.8,2.012607903870239,0.09276950029378961,100.0,7.8384,364116.0
facebook,True,True,25.0,gradcam,100.0,0.59,0.09,0.14859174191951752,0.005259690340608358,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,24.82,3.1006454631847733,0.4279376094801831,100.0,0.0146,364116.0
facebook,True,True,25.0,ig,100.0,0.73,0.58,0.19789361953735352,0.15805041790008545,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,25.0,3.2030529556002216,0.6432835560247814,100.0,0.5436,364116.0
facebook,True,True,25.0,occlusion,100.0,0.67,0.15,0.17387452721595764,0.01796586439013481,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,21.12,2.561327536175926,0.403071222731141,100.0,32.3461,364116.0
facebook,True,True,25.0,pagerank,100.0,0.56,0.08,0.13210135698318481,0.01494770310819149,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,25.0,3.1208453375046754,0.38770915422531366,100.0,2.7038,364116.0
facebook,True,True,25.0,pgmexplainer,100.0,0.22,0.16,0.041656311601400375,0.03855770453810692,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,25.0,3.2167113349540863,0.9448720048820511,100.0,141.8584,364116.0
facebook,True,True,25.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,25.0,3.218875824670417,0.9999562621736748,100.0,0.0044,364116.0
facebook,True,True,25.0,sa,100.0,0.87,0.525,0.24571457505226135,0.11395807191729546,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,25.0,3.2085886907008225,0.8408432256072036,100.0,0.0152,364116.0
facebook,True,True,25.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
facebook,True,True,50.0,basic_gnnexplainer,100.0,0.16,0.63,0.0274196807295084,0.14569728076457977,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,48.95,3.645461019169714,0.8366810060889297,100.0,7.5011,364116.0
facebook,True,True,50.0,distance,100.0,0.22,0.22,0.044968847185373306,0.04317121580243111,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,50.0,3.85701962182071,0.5426328214840715,100.0,1.797,364116.0
facebook,True,True,50.0,gnnexplainer,100.0,0.47,0.07,0.10988392680883408,-0.02486754208803177,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,48.95,2.5322278141699157,0.04764263933609992,100.0,7.8384,364116.0
facebook,True,True,50.0,gradcam,100.0,0.69,0.04,0.17829136550426483,-0.009504021145403385,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,48.31,3.679040856930216,0.3331070731276922,100.0,0.0146,364116.0
facebook,True,True,50.0,ig,100.0,0.73,0.59,0.1958981156349182,0.1623542457818985,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,50.0,3.8792706649207087,0.5800668101519642,100.0,0.5436,364116.0
facebook,True,True,50.0,occlusion,100.0,0.75,0.1,0.19408172369003296,0.002941403305158019,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,41.27,3.1389887497311943,0.3793100870677656,100.0,32.3461,364116.0
facebook,True,True,50.0,pagerank,100.0,0.65,0.06,0.16605022549629211,0.008130956441164017,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,50.0,3.7349375935112574,0.27250257820472074,100.0,2.7038,364116.0
facebook,True,True,50.0,pgmexplainer,100.0,0.28,0.1,0.058398518711328506,0.0151891577988863,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,50.0,3.9066233282131115,0.9085596679468282,100.0,141.8584,364116.0
facebook,True,True,50.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,50.0,3.9120230046286366,0.9999077023258169,100.0,0.0044,364116.0
facebook,True,True,50.0,sa,100.0,0.85,0.52,0.23927390575408936,0.11352598294615746,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,50.0,3.8967843471932606,0.8053063433879768,100.0,0.0152,364116.0
facebook,True,True,50.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
facebook,True,True,100.0,basic_gnnexplainer,100.0,0.2,0.52,0.039907827973365784,0.12142001837491989,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.9190673917171885,0.7953528448943641,100.0,95.44,4.266994484602925,0.8307582696864629,100.0,7.5011,364116.0
facebook,True,True,100.0,distance,100.0,0.34,0.19,0.08080285787582397,0.0399007573723793,-1.0,-1.0,-1.0,-1.0,100.0,364105.64,12.756376393792188,0.11359728528078585,100.0,100.0,4.552899423356403,0.45456908411033403,100.0,1.797,364116.0
facebook,True,True,100.0,gnnexplainer,100.0,0.52,0.08,0.12252345681190491,-0.017310814931988716,-1.0,-1.0,-1.0,-1.0,100.0,7723.95,6.38523361677247,0.03498611767469309,100.0,95.44,3.183785086596673,0.042204694736098114,100.0,7.8384,364116.0
facebook,True,True,100.0,gradcam,100.0,0.76,0.03,0.19310283660888672,-0.012036829255521297,-1.0,-1.0,-1.0,-1.0,100.0,193580.2,9.259641996376589,0.15242391208823,100.0,93.66,4.230947159102368,0.25120450416431084,100.0,0.0146,364116.0
facebook,True,True,100.0,ig,100.0,0.73,0.6,0.19476740062236786,0.16649967432022095,-1.0,-1.0,-1.0,-1.0,100.0,356836.02,12.615703522744559,0.19704197664276035,100.0,100.0,4.542362393516702,0.49267868072808435,100.0,0.5436,364116.0
facebook,True,True,100.0,occlusion,100.0,0.81,0.09,0.2127075046300888,-6.348848546622321e-05,-1.0,-1.0,-1.0,-1.0,100.0,7477.299999999999,6.379203210261874,0.3589765539032951,100.0,79.98,3.7397566649699936,0.36742141046481264,100.0,32.3461,364116.0
facebook,True,True,100.0,pagerank,100.0,0.73,0.06,0.1844729483127594,0.007455811370164156,-1.0,-1.0,-1.0,-1.0,100.0,24342.23,8.378632609797931,0.0012049922935486181,100.0,100.0,4.330179513315263,0.17467950673482174,100.0,2.7038,364116.0
facebook,True,True,100.0,pgmexplainer,100.0,0.36,0.08,0.08472400903701782,0.014722256921231747,-1.0,-1.0,-1.0,-1.0,100.0,18851.14,8.422238841882642,0.29466518878961345,100.0,99.36,4.585376518405195,0.8513276966881178,100.0,141.8584,364116.0
facebook,True,True,100.0,random,100.0,0.1,0.8,0.01352816540747881,0.20092321932315826,-1.0,-1.0,-1.0,-1.0,100.0,363751.8,12.612080416527904,0.482120009070519,100.0,100.0,4.605170182744221,0.9998124182567277,100.0,0.0044,364116.0
facebook,True,True,100.0,sa,100.0,0.86,0.51,0.23880868405103683,0.11730141565203667,-1.0,-1.0,-1.0,-1.0,100.0,251363.18,11.196633634424854,0.5631823326292471,100.0,99.68,4.572565148875011,0.7587816461942518,100.0,0.0152,364116.0
facebook,True,True,100.0,subgraphx,100.0,0.1111111111111111,0.4444444444444444,-0.060152411460876465,0.08325384557247162,-1.0,-1.0,-1.0,-1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,1.3333333333333333,0.15403270679109896,1.0,100.0,3583.7134,364116.0
pubmed,False,False,1.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.01,0.7,0.0020885721314698458,0.17931407690048218,100.0,472.1,4.220668229234393,0.4954615794899564,100.0,1.0,0.0,1.0,100.0,7.5664,108365.0
pubmed,False,False,1.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.04,0.54,0.02397201582789421,0.15427860617637634,100.0,108358.14,11.522040516906172,0.07425117593699371,100.0,1.0,0.0,1.0,100.0,1.5533,108365.0
pubmed,False,False,1.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.29,0.65,0.10050594061613083,0.17441852390766144,100.0,472.1,3.6684412865790823,0.08387445556745846,100.0,1.0,0.0,1.0,100.0,7.125,108365.0
pubmed,False,False,1.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.45,0.03977397084236145,0.13979536294937134,100.0,9929.09,4.667018109892187,0.1395606194547418,100.0,1.0,0.0,1.0,100.0,0.0084,108365.0
pubmed,False,False,1.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.1,0.7,0.08348844945430756,0.17245039343833923,100.0,108364.0,11.553687860729031,0.12951020120796136,100.0,1.0,0.0,1.0,100.0,0.3062,108365.0
pubmed,False,False,1.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.21,0.6,0.07082266857226689,0.16268649200598398,100.0,472.1000000000001,4.8411067119902835,0.461395652121358,100.0,1.0,0.0,1.0,100.0,2.5514,108365.0
pubmed,False,False,1.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.08,0.44,0.040106792002916336,0.13968530297279358,100.0,5927.5,6.676381440407836,0.0010015699047312135,100.0,1.0,0.0,1.0,100.0,1.5893,108365.0
pubmed,False,False,1.0,pgmexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.08,0.48,0.034844908863306046,0.14529234170913696,100.0,1862.08,6.168517130128705,0.3290323998318238,100.0,1.0,0.0,1.0,100.0,140.1168,108365.0
pubmed,False,False,1.0,random,100.0,-1.0,-1.0,-1.0,-1.0,0.09,0.7,0.05910014733672142,0.17973704636096954,100.0,108255.12,11.400060129544364,0.44715782559565814,100.0,1.0,0.0,1.0,100.0,0.0012,108365.0
pubmed,False,False,1.0,sa,100.0,-1.0,-1.0,-1.0,-1.0,1.0,0.5,0.30854731798171997,0.13584491610527039,100.0,12976.4,7.123099676797058,0.14335250173356856,100.0,1.0,0.0,1.0,100.0,0.0384,108365.0
pubmed,False,False,1.0,subgraphx,100.0,-1.0,-1.0,-1.0,-1.0,0.054945054945054944,0.4725274725274725,0.03450101986527443,0.14502593874931335,100.0,1.4945054945054945,0.17400377997463243,1.0,100.0,1.0,0.0,1.0,100.0,376.2184,108365.0
pubmed,False,False,5.0,basic_gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.05,0.64,0.017026381567120552,0.17191116511821747,100.0,472.1,4.220668229234393,0.4954615794899564,100.0,5.0,1.5632864021604667,0.9661746114939329,100.0,7.5664,108365.0
pubmed,False,False,5.0,distance,100.0,-1.0,-1.0,-1.0,-1.0,0.1,0.43,0.05072632431983948,0.13684138655662537,100.0,108358.14,11.522040516906172,0.07425117593699371,100.0,5.0,1.5629687916060053,0.7459194812540402,100.0,1.5533,108365.0
pubmed,False,False,5.0,gnnexplainer,100.0,-1.0,-1.0,-1.0,-1.0,0.39,0.56,0.11545252799987793,0.16257981956005096,100.0,472.1,3.6684412865790823,0.08387445556745846,100.0,5.0,1.317469779304515,0.612566189002991,100.0,7.125,108365.0
pubmed,False,False,5.0,gradcam,100.0,-1.0,-1.0,-1.0,-1.0,0.32,0.29,0.10060927271842957,0.10642854869365692,100.0,9929.09,4.667018109892187,0.1395606194547418,100.0,5.0,1.5167679380999046,0.6159181136843039,100.0,0.0084,108365.0
pubmed,False,False,5.0,ig,100.0,-1.0,-1.0,-1.0,-1.0,0.1,0.3,0.06719319522380829,0.11755482852458954,100.0,108364.0,11.553687860729031,0.12951020120796136,100.0,5.0,1.5814149156767034,0.7231988180876211,100.0,0.3062,108365.0
pubmed,False,False,5.0,occlusion,100.0,-1.0,-1.0,-1.0,-1.0,0.47,0.24000000000000002,0.13806432485580444,0.11504855006933212,100.0,472.1000000000001,4.8411067119902835,0.461395652121358,100.0,5.0,1.4767645480316631,0.5486892755760562,100.0,2.5514,108365.0
pubmed,False,False,5.0,pagerank,100.0,-1.0,-1.0,-1.0,-1.0,0.41,0.3,0.10587897896766663,0.10326985269784927,100.0,5927.5,6.676381440407836,0.0010015699047312135,100.0,5.0,1.5724995888061044,0.7079593936450916,100.0,1.5893,108365.0
