dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test_x,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,num_test_init,mask_size_init,mask_entropy_init,max_avg_init,num_test_transf,mask_size_transf,mask_entropy_transf,max_avg_transf,cc_ratio,num_test_y,time,number_of_edges
cornell,True,False,10.0,pagerank,100.0,0.164,0.022,0.07194171026349068,0.024331621080636977,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,10.0,2.2450512521034565,0.47572302576195186,0.20806666666666668,100.0,0.017539999999999997,737.0
cornell,True,False,10.0,pgexplainer,100.0,0.014000000000000002,0.5700000000000001,0.0053535024635493755,0.09682623445987701,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,8.889999999999999,1.513862621891536,0.10141546518697897,0.1783468253968254,100.0,0.04036,737.0
cornell,True,False,10.0,pgmexplainer,100.0,0.12400000000000003,0.036,0.04358046986162663,0.032467279583215714,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,9.922,2.2729454583287128,0.8067457512521109,0.5677095238095238,100.0,1.7795,737.0
cornell,True,False,10.0,random,100.0,0.006,0.38,0.013236741069704294,0.09220734536647797,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,10.0,2.3025752381846543,0.989541639959785,0.5092392925873575,100.0,0.00010000000000000002,737.0
cornell,True,False,10.0,sa,100.0,0.29800000000000004,0.188,0.09187144562602043,0.019397695257794112,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839809319,0.5910379572712401,100.0,9.996,2.2808664513449344,0.8372446576913346,0.29982265512265516,100.0,0.0037599999999999995,737.0
cornell,True,False,10.0,subgraphx,100.0,0.02,0.16,0.008985261339694262,0.06453033015131951,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.8399999999999999,0.2643097871078762,1.0,0.9099999999999999,100.0,475.69812,737.0
cornell,True,False,15.0,basic_gnnexplainer,100.0,0.026000000000000002,0.298,0.014290029369294643,0.07944207638502121,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.042053267911311,0.5607126600774188,100.0,14.378000000000004,2.395443919224566,0.8349124524356888,0.3090877824091076,100.0,6.885859999999999,737.0
cornell,True,False,15.0,distance,100.0,0.044,0.082,0.032766128331422804,0.05214592963457108,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,15.0,2.604009125181149,0.4095729444444439,0.08282430902430901,100.0,0.01634,737.0
cornell,True,False,15.0,gnnexplainer,100.0,0.148,0.28600000000000003,0.06888000294566154,0.07685134187340736,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,14.378000000000004,1.9131091799954443,0.4159907323231914,0.13934664106424974,100.0,4.459300000000001,737.0
cornell,True,False,15.0,gradcam,100.0,0.08,0.046,0.07393313497304917,0.014910421706736088,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,14.338,2.505542920239158,0.5555734874353103,0.20794205043322692,100.0,0.00454,737.0
cornell,True,False,15.0,ig,100.0,0.23800000000000004,0.156,0.06879397556185722,0.039714086800813675,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,14.98,2.662913989360022,0.6734731979019772,0.24816680492709903,100.0,0.18946000000000002,737.0
cornell,True,False,15.0,occlusion,100.0,0.13,0.082,0.0880143940448761,0.052411314100027084,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353514646974,0.4764925360131745,100.0,14.344,2.131848998665162,0.48928104642246684,0.15098290190201952,100.0,0.29444,737.0
cornell,True,False,15.0,pagerank,100.0,0.166,0.014000000000000002,0.07400748729705811,0.021584728360176088,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,15.0,2.6192745013532575,0.38509885075086403,0.15342619047619047,100.0,0.017539999999999997,737.0
cornell,True,False,15.0,pgexplainer,100.0,0.014000000000000002,0.5700000000000001,0.005373151227831841,0.09682531952857971,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,11.669999999999998,1.6589097272245792,0.049406085464393755,0.177462481962482,100.0,0.04036,737.0
cornell,True,False,15.0,pgmexplainer,100.0,0.15399999999999997,0.03,0.04956265017390251,0.02699173614382744,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,14.766000000000002,2.6580484043747754,0.7493952964097741,0.49729227994228004,100.0,1.7795,737.0
cornell,True,False,15.0,random,100.0,0.008,0.37600000000000006,0.015042711887508631,0.09178662896156312,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,15.0,2.708029330706718,0.9866109724081371,0.49095377957927955,100.0,0.00010000000000000002,737.0
cornell,True,False,15.0,sa,100.0,0.29800000000000004,0.186,0.09448575526475907,0.016361857266747392,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839809319,0.5910379572712401,100.0,14.952000000000002,2.6676887177471094,0.7715074623056728,0.2534459901209901,100.0,0.0037599999999999995,737.0
cornell,True,False,15.0,subgraphx,100.0,0.02,0.16,0.008985261339694262,0.06460022553801537,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.92,0.27160264937963446,1.0,0.9099999999999999,100.0,475.69812,737.0
cornell,True,False,20.0,basic_gnnexplainer,100.0,0.028000000000000004,0.296,0.014506259746849538,0.07881960272789001,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.042053267911311,0.5607126600774188,100.0,18.636,2.551973488649317,0.7328208472592938,0.28016440226552286,100.0,6.885859999999999,737.0
cornell,True,False,20.0,distance,100.0,0.046,0.08,0.03418979812413454,0.05106387659907341,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,20.0,2.8927653341699022,0.3788910575396821,0.06411942201245606,100.0,0.01634,737.0
cornell,True,False,20.0,gnnexplainer,100.0,0.15,0.28600000000000003,0.06934158951044082,0.07654015347361565,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,18.636,2.0730914377473315,0.3176638535972899,0.12017826786216879,100.0,4.459300000000001,737.0
cornell,True,False,20.0,gradcam,100.0,0.08,0.046,0.07479621544480324,0.013939461857080459,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,18.770000000000003,2.7419694658325655,0.5345003948870584,0.1794500717634619,100.0,0.00454,737.0
cornell,True,False,20.0,ig,100.0,0.23800000000000004,0.156,0.06958830803632736,0.0386615477502346,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,19.93,2.9395866846569225,0.6476821503841201,0.20516479694196416,100.0,0.18946000000000002,737.0
cornell,True,False,20.0,occlusion,100.0,0.13599999999999998,0.08,0.08717684298753739,0.051604251563549045,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353514646974,0.4764925360131745,100.0,18.602,2.3422953758447065,0.4836920826266725,0.12900445885383963,100.0,0.29444,737.0
cornell,True,False,20.0,pagerank,100.0,0.17,0.01,0.0752058207988739,0.020303687453269957,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,20.0,2.886050693525723,0.3401592058380941,0.12033434343434342,100.0,0.017539999999999997,737.0
cornell,True,False,20.0,pgexplainer,100.0,0.014000000000000002,0.5700000000000001,0.005402951734140515,0.09682435840368271,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,14.244,1.7565636501919062,0.03555108006101056,0.177462481962482,100.0,0.04036,737.0
cornell,True,False,20.0,pgmexplainer,100.0,0.16199999999999998,0.024,0.053789512068033216,0.0236400967463851,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,19.552,2.9270419014922355,0.7189184344203667,0.4540708199007735,100.0,1.7795,737.0
cornell,True,False,20.0,random,100.0,0.01,0.37200000000000005,0.016643624193966387,0.09137998819351197,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,20.0,2.995696960141987,0.9821082676375583,0.47646678374348816,100.0,0.00010000000000000002,737.0
cornell,True,False,20.0,sa,100.0,0.30000000000000004,0.184,0.09570295661687851,0.014615599438548088,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839809319,0.5910379572712401,100.0,19.881999999999998,2.9405240280847678,0.7467761783468997,0.21142530335161913,100.0,0.0037599999999999995,737.0
cornell,True,False,20.0,subgraphx,100.0,0.02,0.16,0.008985261339694262,0.06460022553801537,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.92,0.27160264937963446,1.0,0.9099999999999999,100.0,475.69812,737.0
cornell,True,False,25.0,basic_gnnexplainer,100.0,0.028000000000000004,0.292,0.014622141793370246,0.07846036180853844,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.042053267911311,0.5607126600774188,100.0,22.663999999999998,2.6703815101209853,0.6670136626978447,0.2623108924684379,100.0,6.885859999999999,737.0
cornell,True,False,25.0,distance,100.0,0.048,0.074,0.034529782645404336,0.05060766339302063,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,25.0,3.119410078109716,0.3646427698412693,0.05224547337707386,100.0,0.01634,737.0
cornell,True,False,25.0,gnnexplainer,100.0,0.15,0.28600000000000003,0.06934411600232124,0.0765115663409233,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,22.663999999999998,2.2002998039232384,0.25158051085856387,0.10694857921650894,100.0,4.459300000000001,737.0
cornell,True,False,25.0,gradcam,100.0,0.078,0.046,0.07515675500035286,0.013375183194875717,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,23.096,2.924243528346453,0.5180243526497602,0.1810721046513798,100.0,0.00454,737.0
cornell,True,False,25.0,ig,100.0,0.242,0.158,0.06998922973871231,0.03793625235557556,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,24.872,3.1544542928473494,0.6339150910814924,0.2053622013027579,100.0,0.18946000000000002,737.0
cornell,True,False,25.0,occlusion,100.0,0.13799999999999998,0.074,0.08643783926963806,0.05139751881361008,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353514646974,0.4764925360131745,100.0,22.630000000000003,2.5049292623079795,0.48223796870606483,0.11685591702447604,100.0,0.29444,737.0
cornell,True,False,25.0,pagerank,100.0,0.172,0.012,0.07573598623275757,0.019543753191828727,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,25.0,3.094503661136031,0.3088041677761806,0.0980117438117438,100.0,0.017539999999999997,737.0
cornell,True,False,25.0,pgexplainer,100.0,0.014000000000000002,0.5700000000000001,0.005417721532285214,0.09682297855615615,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,16.774,1.835194287041109,0.03207868766974833,0.177462481962482,100.0,0.04036,737.0
cornell,True,False,25.0,pgmexplainer,100.0,0.16799999999999998,0.02,0.05765444189310074,0.020723765529692174,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,24.264,3.1319972882306937,0.6903546036039983,0.4167464642350516,100.0,1.7795,737.0
cornell,True,False,25.0,random,100.0,0.01,0.37,0.01765409465879202,0.091246347874403,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,25.0,3.2188219039393027,0.9773885720109341,0.4617431393573968,100.0,0.00010000000000000002,737.0
cornell,True,False,25.0,sa,100.0,0.30000000000000004,0.184,0.09608427956700324,0.01392843083012849,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839809319,0.5910379572712401,100.0,24.792,3.1507568053100337,0.7193961320360402,0.2192344506358122,100.0,0.0037599999999999995,737.0
cornell,True,False,25.0,subgraphx,100.0,0.02,0.16,0.008985261339694262,0.06460022553801537,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.92,0.27160264937963446,1.0,0.9099999999999999,100.0,475.69812,737.0
cornell,True,False,50.0,basic_gnnexplainer,100.0,0.030000000000000006,0.272,0.016347349248826505,0.07592202126979827,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.042053267911311,0.5607126600774188,100.0,41.016,3.0412012737483183,0.5715348509246791,0.21847015132972936,100.0,6.885859999999999,737.0
cornell,True,False,50.0,distance,100.0,0.05,0.046,0.04030897170305252,0.04416167214512825,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,50.0,3.825306442581902,0.3372818849206345,0.026553642041242227,100.0,0.01634,737.0
cornell,True,False,50.0,gnnexplainer,100.0,0.15,0.28600000000000003,0.06920500174164772,0.0765582337975502,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,41.016,2.62744574760632,0.14243884486200625,0.08584922609217212,100.0,4.459300000000001,737.0
cornell,True,False,50.0,gradcam,100.0,0.078,0.048,0.07566897645592689,0.012393616512417794,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,43.91600000000001,3.489925723378959,0.49636842867358394,0.14550782104936424,100.0,0.00454,737.0
cornell,True,False,50.0,ig,100.0,0.242,0.158,0.07134652510285378,0.03688699789345264,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,49.397999999999996,3.8238805011513906,0.59554460444036,0.16264206073992613,100.0,0.18946000000000002,737.0
cornell,True,False,50.0,occlusion,100.0,0.15,0.06999999999999999,0.08316314071416855,0.052241139113903046,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353514646974,0.4764925360131745,100.0,40.982,3.005419934452445,0.47853713212224536,0.09129619438478975,100.0,0.29444,737.0
cornell,True,False,50.0,pagerank,100.0,0.172,0.008,0.0761866733431816,0.018350037559866906,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,50.0,3.758243282811141,0.25833459017632887,0.05109580967409074,100.0,0.017539999999999997,737.0
cornell,True,False,50.0,pgexplainer,100.0,0.014000000000000002,0.5700000000000001,0.005440375953912735,0.0968217059969902,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,29.424,2.0775652762601733,0.017866056112633717,0.17738084930942072,100.0,0.04036,737.0
cornell,True,False,50.0,pgmexplainer,100.0,0.21000000000000002,0.012,0.06903745979070663,0.01267215828411281,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,47.008,3.7447186162245187,0.5819686939363695,0.2760045658157504,100.0,1.7795,737.0
cornell,True,False,50.0,random,100.0,0.012000000000000002,0.36800000000000005,0.021582325175404548,0.09048837795853615,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,50.0,3.911808763418654,0.9572408435146873,0.40088470415145594,100.0,0.00010000000000000002,737.0
cornell,True,False,50.0,sa,100.0,0.30000000000000004,0.182,0.097082207351923,0.012668918445706367,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839809319,0.5910379572712401,100.0,49.087999999999994,3.8037013639409607,0.6577148287376551,0.17944520158434543,100.0,0.0037599999999999995,737.0
cornell,True,False,50.0,subgraphx,100.0,0.02,0.16,0.008985261339694262,0.06460022553801537,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.92,0.27160264937963446,1.0,0.9099999999999999,100.0,475.69812,737.0
cornell,True,False,100.0,basic_gnnexplainer,100.0,0.04,0.22000000000000003,0.024970707669854163,0.06997543424367905,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.042053267911311,0.5607126600774188,100.0,70.16600000000001,3.409812277019315,0.5673286024033717,0.1717328139230263,100.0,6.885859999999999,737.0
cornell,True,False,100.0,distance,100.0,0.044,0.02,0.04947158470749855,0.03327327519655228,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,100.0,4.533843559857738,0.31219183333333284,0.012305151305774063,100.0,0.01634,737.0
cornell,True,False,100.0,gnnexplainer,100.0,0.15,0.28600000000000003,0.06922319307923316,0.07657555118203163,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,70.16600000000001,3.0386890569416205,0.13855731763047496,0.08297718869112244,100.0,4.459300000000001,737.0
cornell,True,False,100.0,gradcam,100.0,0.078,0.048,0.07584866732358933,0.012169208750128746,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,83.814,4.057449715626824,0.49443243634477,0.11978608862048538,100.0,0.00454,737.0
cornell,True,False,100.0,ig,100.0,0.24200000000000005,0.156,0.07233114764094353,0.03649306297302246,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,97.346,4.49223420565405,0.581472969744485,0.13126761915125093,100.0,0.18946000000000002,737.0
cornell,True,False,100.0,occlusion,100.0,0.156,0.064,0.07982499226927757,0.05524111315608025,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353514646974,0.4764925360131745,100.0,70.132,3.445101052680176,0.47729448176079137,0.0837782551113246,100.0,0.29444,737.0
cornell,True,False,100.0,pagerank,100.0,0.172,0.008,0.07661344408988953,0.01719267088919878,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,100.0,4.447485657251162,0.23219034195281715,0.02241086571780899,100.0,0.017539999999999997,737.0
cornell,True,False,100.0,pgexplainer,100.0,0.014000000000000002,0.5700000000000001,0.005514286272227764,0.09682006239891053,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,47.16,2.1854368697457174,0.008057421920611523,0.17135428375981682,100.0,0.04036,737.0
cornell,True,False,100.0,pgmexplainer,100.0,0.23199999999999998,0.012,0.07524508237838745,0.008374075242318212,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,89.458,4.3144411407026295,0.4958534373769222,0.1479740127404764,100.0,1.7795,737.0
cornell,True,False,100.0,random,100.0,0.012,0.35,0.02623046040534973,0.08953897058963775,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,100.0,4.604277265904908,0.9134763932036842,0.3013138977766799,100.0,0.00010000000000000002,737.0
cornell,True,False,100.0,sa,100.0,0.30000000000000004,0.182,0.09727676585316658,0.012427982175722718,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839809319,0.5910379572712401,100.0,96.464,4.452323396638461,0.6360915552712708,0.15170738666373057,100.0,0.0037599999999999995,737.0
cornell,True,False,100.0,subgraphx,100.0,0.02,0.16,0.008985261339694262,0.06460022553801537,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.92,0.27160264937963446,1.0,0.9099999999999999,100.0,475.69812,737.0
cornell,True,True,1.0,basic_gnnexplainer,100.0,0.034,0.366,0.005676826444687322,0.0881950542330742,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.036070949500653,0.5582283975038747,100.0,1.0,0.0,1.0,0.641,100.0,6.15908,737.0
cornell,True,True,1.0,distance,100.0,0.034,0.26599999999999996,0.005417039847816341,0.06121673434972763,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,1.0,0.0,1.0,0.655,100.0,0.01634,737.0
cornell,True,True,1.0,gnnexplainer,100.0,0.088,0.37,0.024004722107201816,0.08745575100183486,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,1.0,0.0,1.0,0.5569999999999999,100.0,4.459300000000001,737.0
cornell,True,True,1.0,gradcam,100.0,0.038,0.054000000000000006,0.0055276624538237226,-0.019244256615638732,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,1.0,0.0,1.0,0.9970000000000001,100.0,0.00454,737.0
cornell,True,True,1.0,ig,100.0,0.238,0.238,0.04779036131803878,0.036769770085811615,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,1.0,0.0,1.0,0.9269999999999999,100.0,0.20259999999999997,737.0
cornell,True,True,1.0,occlusion,100.0,0.044,0.33799999999999997,0.010440663361077896,0.07999333888292312,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353512740645,0.4764925358961321,100.0,1.0,0.0,1.0,0.626,100.0,0.30932000000000004,737.0
cornell,True,True,1.0,pagerank,100.0,0.038,0.028000000000000004,0.004308031281107105,-0.006410336634144187,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,1.0,0.0,1.0,1.0,100.0,0.017539999999999997,737.0
cornell,True,True,1.0,pgexplainer,100.0,0.078,0.654,0.01022438071668148,0.09414370656013489,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,0.992,0.0,1.0,0.2,100.0,0.03332,737.0
cornell,True,True,1.0,pgmexplainer,100.0,0.038,0.05600000000000001,0.004320871797972359,-0.0006681437138468027,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,1.0,0.0,1.0,0.994,100.0,1.7795,737.0
cornell,True,True,1.0,random,100.0,0.031999999999999994,0.38199999999999995,0.003373825061134994,0.0921324148774147,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,1.0,0.0,1.0,0.6330000000000002,100.0,4.000000000000001e-05,737.0
cornell,True,True,1.0,sa,100.0,0.23399999999999999,0.278,0.05219240468577482,0.0413378681987524,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839660706,0.5910379571776951,100.0,1.0,0.0,1.0,0.819,100.0,0.0046,737.0
cornell,True,True,1.0,subgraphx,100.0,0.04,0.08,-0.002202287994441576,-0.01342556938470807,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.0,0.0,1.0,0.99,100.0,501.24968,737.0
cornell,True,True,5.0,basic_gnnexplainer,100.0,0.057999999999999996,0.316,0.0094126564450562,0.07443072199821472,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.036070949500653,0.5582283975038747,100.0,5.0,1.5570528281511344,0.9611180986263559,0.42990079365079364,100.0,6.15908,737.0
cornell,True,True,5.0,distance,100.0,0.096,0.032,0.021760024316608905,-0.001774638332426548,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,5.0,1.5475020477279973,0.7560750714285716,0.22489999999999996,100.0,0.01634,737.0
cornell,True,True,5.0,gnnexplainer,100.0,0.10800000000000001,0.122,0.029536253993865103,0.008952235092874617,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,5.0,1.174684365553698,0.5459168341601167,0.2802253968253968,100.0,4.459300000000001,737.0
cornell,True,True,5.0,gradcam,100.0,0.252,0.05,0.07877728566527367,-0.0228349719196558,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,5.0,1.5603650696468798,0.7807747212648978,0.38689523809523807,100.0,0.00454,737.0
cornell,True,True,5.0,ig,100.0,0.288,0.152,0.07637905925512314,-0.0014104634523391725,-1.0,-1.0,-1.0,-1.0,100.0,593.654,5.996202872854967,0.47107447366957966,100.0,5.0,1.5948011601150092,0.8766459929711441,0.40185714285714286,100.0,0.20259999999999997,737.0
cornell,True,True,5.0,occlusion,100.0,0.318,0.05800000000000001,0.10534384995698928,-0.02132775243371725,-1.0,-1.0,-1.0,-1.0,100.0,195.522,4.186353512740645,0.4764925358961321,100.0,5.0,1.3347445601770118,0.5527551301307381,0.28264603174603176,100.0,0.30932000000000004,737.0
cornell,True,True,5.0,pagerank,100.0,0.252,0.02,0.05946076884865761,-0.004672585942898877,-1.0,-1.0,-1.0,-1.0,100.0,706.9979999999999,5.566826178236665,0.0011219764155632503,100.0,5.0,1.5878591837577645,0.7615619512813361,0.3303333333333335,100.0,0.017539999999999997,737.0
cornell,True,True,5.0,pgexplainer,100.0,0.136,0.536,0.02205931134521961,0.07275974974036217,-1.0,-1.0,-1.0,-1.0,100.0,47.16,2.1854368697457174,0.008057421920611523,100.0,4.888000000000001,1.21835996826829,0.1394624802201399,0.18263333333333334,100.0,0.03332,737.0
cornell,True,True,5.0,pgmexplainer,100.0,0.13,0.018,0.02805870696902275,-0.005313485943770502,-1.0,-1.0,-1.0,-1.0,100.0,317.27599999999995,5.249646292043357,0.3033337292059137,100.0,4.996,1.600577121386736,0.899333756856451,0.6691,100.0,1.7795,737.0
cornell,True,True,5.0,random,100.0,0.033999999999999996,0.38199999999999995,0.0037364422576501967,0.09189212173223496,-1.0,-1.0,-1.0,-1.0,100.0,735.2800000000003,6.4075205742578465,0.43223800849683824,100.0,5.0,1.609435214785906,0.994814438295068,0.5399587301587302,100.0,4.000000000000001e-05,737.0
cornell,True,True,5.0,sa,100.0,0.30000000000000004,0.196,0.08567242100834846,0.00440463051199913,-1.0,-1.0,-1.0,-1.0,100.0,556.638,5.863768839660706,0.5910379571776951,100.0,5.0,1.6032811824956557,0.9562709367143036,0.39947619047619054,100.0,0.0046,737.0
cornell,True,True,5.0,subgraphx,100.0,0.04,0.06000000000000001,0.0006295219442108646,-0.009939016471616925,-1.0,-1.0,-1.0,-1.0,100.0,1.92,0.27160264937963446,1.0,100.0,1.52,0.21639556568820567,1.0,0.9199999999999999,100.0,501.24968,737.0
cornell,True,True,10.0,basic_gnnexplainer,100.0,0.09,0.26999999999999996,0.018353526294231415,0.06211084574460983,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,4.036070949500653,0.5582283975038747,100.0,9.826,2.1317046288686594,0.8947972909712785,0.3518401875901876,100.0,6.15908,737.0
cornell,True,True,10.0,distance,100.0,0.126,0.030000000000000006,0.02556053698062897,-0.004089908360037952,-1.0,-1.0,-1.0,-1.0,100.0,730.976,6.400872656181534,0.15359401496598635,100.0,10.0,2.2046657945088413,0.47583243849206297,0.11886695526695526,100.0,0.01634,737.0
cornell,True,True,10.0,gnnexplainer,100.0,0.136,0.08199999999999999,0.03423995189368725,-0.0059812297113239765,-1.0,-1.0,-1.0,-1.0,100.0,195.55599999999998,3.731742193400585,0.13416240644363248,100.0,9.826,1.6673839369020294,0.47042628673634235,0.18196303228934807,100.0,4.459300000000001,737.0
cornell,True,True,10.0,gradcam,100.0,0.326,0.046,0.10599292516708374,-0.02370092533528805,-1.0,-1.0,-1.0,-1.0,100.0,429.704,5.281357778132298,0.48975163693105106,100.0,9.802,2.1687497832777405,0.6017837720588634,0.24225909090909087,100.0,0.00454,737.0
