,balanced_acc,dataset,datatype,explainer,f1_score,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,focus,mask_entropy,mask_nature,mask_size,mask_sparsity,max_avg,model,num_explained_y_fid,num_explained_y_with_acc,precision,pred_type,recall,roc_auc_score,time,top_balanced_acc,top_f1_score,top_precision,top_recall,top_roc_auc_score,topk,seed,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,device
1390,0.7204118513065884,ba_2motifs,binary,gnnexplainer,0.5356752871008753,0.5,0.17,0.4337930977344513,0.1579390615224838,phenomenon,3.213542492626891,hard,26.94,0.4713142087604274,0.9803380665243602,gin,100,100,0.4067212673836544,mix,0.8722447552447554,0.6201840303337014,1.816,0.5214733314930683,0.2584743961352657,0.2504337329337329,0.2676177156177156,0.5099332428536375,50.0,4,,,,,
1391,0.7204118513065884,ba_2motifs,binary,gnnexplainer,0.5356752871008753,0.5,0.17,0.4337930977344513,0.1579390615224838,phenomenon,3.213542492626891,hard,26.94,0.4713142087604274,0.9803380665243602,gin,100,100,0.4067212673836544,mix,0.8722447552447554,0.6201840303337014,1.816,0.5214733314930683,0.2584743961352657,0.2504337329337329,0.2676177156177156,0.5099332428536375,100.0,4,,,,,
1392,0.7159810145994356,ba_2motifs,binary,gnnexplainer,0.5240603075610555,0.53,0.16,0.5092265605926514,0.176239013671875,phenomenon,3.214972908496857,hard,26.99,0.4706272939945211,0.974685275554657,gin,100,100,0.3909957376929889,mix,0.8674883449883449,0.6211225739173108,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,,3,,,,,
1393,0.4814188596491228,ba_2motifs,binary,gnnexplainer,0.0171428571428571,0.45,0.51,0.4273961186408996,0.4861965179443359,phenomenon,0.6931466620320161,hard,2.0,0.9607305999322802,0.999326154589653,gin,100,100,0.055,mix,0.0101666666666666,0.4813417763157895,1.8258,0.4814188596491228,0.0171428571428571,0.055,0.0101666666666666,0.4813417763157895,1.0,3,,,,,
1394,0.4728574561403508,ba_2motifs,binary,gnnexplainer,0.0256410256410256,0.45,0.51,0.4264378249645233,0.4846626222133636,phenomenon,1.098611445227645,hard,3.0,0.9410958998984204,0.998861979585886,gin,100,100,0.06,mix,0.0163333333333333,0.4727532894736842,1.8258,0.4728574561403508,0.0256410256410256,0.06,0.0163333333333333,0.4727532894736842,2.0,3,,,,,
1395,0.4676872469635629,ba_2motifs,binary,gnnexplainer,0.0408193277310924,0.45,0.5,0.4240381121635437,0.4788273274898529,phenomenon,1.3862917285770116,hard,4.0,0.921461199864561,0.9983839107692244,gin,100,100,0.0775,mix,0.0277692307692307,0.4673568825910932,1.8258,0.4676872469635629,0.0408193277310924,0.0775,0.0277692307692307,0.4673568825910932,3.0,3,,,,,
1396,0.4676675101214574,ba_2motifs,binary,gnnexplainer,0.0652679738562091,0.45,0.5,0.4223018884658813,0.4758018553256988,phenomenon,1.609433142121516,hard,5.0,0.9018264998307026,0.997778207576275,gin,100,100,0.106,mix,0.0472692307692307,0.4667097672064777,1.8258,0.4676675101214574,0.0652679738562091,0.106,0.0472692307692307,0.4667097672064777,4.0,3,,,,,
1397,0.468522773279352,ba_2motifs,binary,gnnexplainer,0.0885526315789473,0.45,0.51,0.4188706278800964,0.4877599477767944,phenomenon,1.791751229292108,hard,6.0,0.882191799796842,0.9970473748147488,gin,100,100,0.1266666666666666,mix,0.0682692307692307,0.4668439018218622,1.8258,0.468522773279352,0.0885526315789473,0.1266666666666666,0.0682692307692307,0.4668439018218622,5.0,3,,,,,
1398,0.4692947031039136,ba_2motifs,binary,gnnexplainer,0.1091114551083591,0.46,0.58,0.4260982871055603,0.5180897116661072,phenomenon,1.9458756125727024,hard,7.0,0.8625570997629813,0.9968899579763412,gin,100,100,0.1414285714285714,mix,0.0891025641025641,0.4669072031039136,1.8258,0.4692947031039136,0.1091114551083591,0.1414285714285714,0.0891025641025641,0.4669072031039136,6.0,3,,,,,
1399,0.4732360906637223,ba_2motifs,binary,gnnexplainer,0.1331161236424394,0.46,0.6,0.4220333993434906,0.531271755695343,phenomenon,2.0793735544919003,hard,8.0,0.8429223997291229,0.9967418955266474,gin,100,100,0.15875,mix,0.115011655011655,0.4696916467304625,1.8258,0.4732360906637223,0.1331161236424394,0.15875,0.115011655011655,0.4696916467304625,7.0,3,,,,,
1400,0.4829853392221814,ba_2motifs,binary,gnnexplainer,0.1646703121439964,0.47,0.58,0.435338944196701,0.5258752703666687,phenomenon,2.197072315619617,hard,9.0,0.8232876996952627,0.9962918508768078,gin,100,100,0.1833333333333333,mix,0.15002331002331,0.4773696463624096,1.8258,0.4829853392221814,0.1646703121439964,0.1833333333333333,0.15002331002331,0.4773696463624096,8.0,3,,,,,
1401,0.4911350601153233,ba_2motifs,binary,gnnexplainer,0.1905053642010163,0.48,0.57,0.4313856363296509,0.5305293798446655,phenomenon,2.302307422294665,hard,10.0,0.8036529996614018,0.9960148643791678,gin,100,100,0.2,mix,0.1825990675990676,0.4837267114464483,1.8258,0.4911350601153233,0.1905053642010163,0.2,0.1825990675990676,0.4837267114464483,9.0,3,,,,,
1402,0.4983264476751317,ba_2motifs,binary,gnnexplainer,0.2126736307171089,0.5,0.59,0.4476587772369385,0.5544439554214478,phenomenon,2.397374561158415,hard,11.0,0.7840182996275437,0.9956644637346266,gin,100,100,0.2127272727272727,mix,0.2135081585081585,0.4893337765304869,1.8258,0.4983264476751317,0.2126736307171089,0.2127272727272727,0.2135081585081585,0.4893337765304869,10.0,3,,,,,
1403,0.5420912464728253,ba_2motifs,binary,gnnexplainer,0.3128161128948235,0.5,0.52,0.4483758807182312,0.4904143810272217,phenomenon,2.7455538131477164,hard,15.67,0.6923063379197839,0.9814986321804114,gin,100,100,0.2715097402597403,mix,0.3736561771561771,0.5210959744203165,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,15.0,3,,,,,
1404,0.6004521684455894,ba_2motifs,binary,gnnexplainer,0.4022447752241188,0.47,0.46,0.4563277065753937,0.4397247433662414,phenomenon,2.9605578537234134,hard,19.71,0.6130568565887892,0.9765236391725014,gin,100,100,0.3246208943705073,mix,0.5441806526806526,0.5583399237823579,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,20.0,3,,,,,
1405,0.6548816556250767,ba_2motifs,binary,gnnexplainer,0.4668212939424407,0.52,0.43,0.4925869405269623,0.3933764696121216,phenomenon,3.0957978055497724,hard,23.01,0.5483729953519869,0.9756800711461342,gin,100,100,0.3610895923392053,mix,0.694039627039627,0.5899514538093485,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,25.0,3,,,,,
1406,0.7159810145994356,ba_2motifs,binary,gnnexplainer,0.5240603075610555,0.53,0.16,0.5092265605926514,0.176239013671875,phenomenon,3.214972928039694,hard,26.99,0.4706272939945211,0.9746852711627256,gin,100,100,0.3909957376929889,mix,0.8674883449883449,0.6211225739173108,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,50.0,3,,,,,
1407,0.7159810145994356,ba_2motifs,binary,gnnexplainer,0.5240603075610555,0.53,0.16,0.5092265605926514,0.176239013671875,phenomenon,3.214972928039694,hard,26.99,0.4706272939945211,0.9746852711627256,gin,100,100,0.3909957376929889,mix,0.8674883449883449,0.6211225739173108,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,100.0,3,,,,,
1408,0.7159810145994356,ba_2motifs,binary,gnnexplainer,0.5240603075610555,0.51,0.51,0.4878765046596527,0.4929918050765991,phenomenon,3.214972908496857,soft,26.99,0.4706272939945211,0.974685275554657,gin,100,100,0.3909957376929889,mix,0.8674883449883449,0.6211225739173108,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,,3,,,,,
1409,0.4814188596491228,ba_2motifs,binary,gnnexplainer,0.0171428571428571,0.45,0.51,0.4251940250396728,0.4982858896255493,phenomenon,0.6931466620320161,soft,2.0,0.9607305999322802,0.999326154589653,gin,100,100,0.055,mix,0.0101666666666666,0.4813417763157895,1.8258,0.4814188596491228,0.0171428571428571,0.055,0.0101666666666666,0.4813417763157895,1.0,3,,,,,
1410,0.4728574561403508,ba_2motifs,binary,gnnexplainer,0.0256410256410256,0.45,0.51,0.4232055246829986,0.4975720942020416,phenomenon,1.098611445227645,soft,3.0,0.9410958998984204,0.998861979585886,gin,100,100,0.06,mix,0.0163333333333333,0.4727532894736842,1.8258,0.4728574561403508,0.0256410256410256,0.06,0.0163333333333333,0.4727532894736842,2.0,3,,,,,
1411,0.4676872469635629,ba_2motifs,binary,gnnexplainer,0.0408193277310924,0.45,0.51,0.4205027520656585,0.4946639239788055,phenomenon,1.3862917285770116,soft,4.0,0.921461199864561,0.9983839107692244,gin,100,100,0.0775,mix,0.0277692307692307,0.4673568825910932,1.8258,0.4676872469635629,0.0408193277310924,0.0775,0.0277692307692307,0.4673568825910932,3.0,3,,,,,
1412,0.4676675101214574,ba_2motifs,binary,gnnexplainer,0.0652679738562091,0.46,0.51,0.4251419305801391,0.493353009223938,phenomenon,1.609433142121516,soft,5.0,0.9018264998307026,0.997778207576275,gin,100,100,0.106,mix,0.0472692307692307,0.4667097672064777,1.8258,0.4676675101214574,0.0652679738562091,0.106,0.0472692307692307,0.4667097672064777,4.0,3,,,,,
1413,0.468522773279352,ba_2motifs,binary,gnnexplainer,0.0885526315789473,0.47,0.51,0.4341050684452057,0.4913767874240875,phenomenon,1.791751229292108,soft,6.0,0.882191799796842,0.9970473748147488,gin,100,100,0.1266666666666666,mix,0.0682692307692307,0.4668439018218622,1.8258,0.468522773279352,0.0885526315789473,0.1266666666666666,0.0682692307692307,0.4668439018218622,5.0,3,,,,,
1414,0.4692947031039136,ba_2motifs,binary,gnnexplainer,0.1091114551083591,0.47,0.51,0.4349690675735473,0.4918437600135803,phenomenon,1.9458756125727024,soft,7.0,0.8625570997629813,0.9968899579763412,gin,100,100,0.1414285714285714,mix,0.0891025641025641,0.4669072031039136,1.8258,0.4692947031039136,0.1091114551083591,0.1414285714285714,0.0891025641025641,0.4669072031039136,6.0,3,,,,,
1415,0.4732360906637223,ba_2motifs,binary,gnnexplainer,0.1331161236424394,0.47,0.51,0.4367080628871918,0.4916925430297851,phenomenon,2.0793735544919003,soft,8.0,0.8429223997291229,0.9967418955266474,gin,100,100,0.15875,mix,0.115011655011655,0.4696916467304625,1.8258,0.4732360906637223,0.1331161236424394,0.15875,0.115011655011655,0.4696916467304625,7.0,3,,,,,
1416,0.4829853392221814,ba_2motifs,binary,gnnexplainer,0.1646703121439964,0.48,0.51,0.4421408176422119,0.4921983480453491,phenomenon,2.197072315619617,soft,9.0,0.8232876996952627,0.9962918508768078,gin,100,100,0.1833333333333333,mix,0.15002331002331,0.4773696463624096,1.8258,0.4829853392221814,0.1646703121439964,0.1833333333333333,0.15002331002331,0.4773696463624096,8.0,3,,,,,
1417,0.4911350601153233,ba_2motifs,binary,gnnexplainer,0.1905053642010163,0.48,0.51,0.445366770029068,0.4934968948364258,phenomenon,2.302307422294665,soft,10.0,0.8036529996614018,0.9960148643791678,gin,100,100,0.2,mix,0.1825990675990676,0.4837267114464483,1.8258,0.4911350601153233,0.1905053642010163,0.2,0.1825990675990676,0.4837267114464483,9.0,3,,,,,
1418,0.4983264476751317,ba_2motifs,binary,gnnexplainer,0.2126736307171089,0.5,0.51,0.4641576409339905,0.4928115904331207,phenomenon,2.397374561158415,soft,11.0,0.7840182996275437,0.9956644637346266,gin,100,100,0.2127272727272727,mix,0.2135081585081585,0.4893337765304869,1.8258,0.4983264476751317,0.2126736307171089,0.2127272727272727,0.2135081585081585,0.4893337765304869,10.0,3,,,,,
1419,0.5420912464728253,ba_2motifs,binary,gnnexplainer,0.3128161128948235,0.51,0.51,0.4753673076629638,0.493010550737381,phenomenon,2.7455538131477164,soft,15.67,0.6923063379197839,0.9814986321804114,gin,100,100,0.2715097402597403,mix,0.3736561771561771,0.5210959744203165,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,15.0,3,,,,,
1420,0.6004521684455894,ba_2motifs,binary,gnnexplainer,0.4022447752241188,0.51,0.51,0.4798392951488495,0.4924220144748688,phenomenon,2.9605578537234134,soft,19.71,0.6130568565887892,0.9765236391725014,gin,100,100,0.3246208943705073,mix,0.5441806526806526,0.5583399237823579,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,20.0,3,,,,,
1421,0.6548816556250767,ba_2motifs,binary,gnnexplainer,0.4668212939424407,0.51,0.51,0.4863790273666382,0.492981344461441,phenomenon,3.0957978055497724,soft,23.01,0.5483729953519869,0.9756800711461342,gin,100,100,0.3610895923392053,mix,0.694039627039627,0.5899514538093485,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,25.0,3,,,,,
1422,0.7159810145994356,ba_2motifs,binary,gnnexplainer,0.5240603075610555,0.51,0.51,0.4878765046596527,0.4929918050765991,phenomenon,3.214972928039694,soft,26.99,0.4706272939945211,0.9746852711627256,gin,100,100,0.3909957376929889,mix,0.8674883449883449,0.6211225739173108,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,50.0,3,,,,,
1423,0.7159810145994356,ba_2motifs,binary,gnnexplainer,0.5240603075610555,0.51,0.51,0.4878765046596527,0.4929918050765991,phenomenon,3.214972928039694,soft,26.99,0.4706272939945211,0.9746852711627256,gin,100,100,0.3909957376929889,mix,0.8674883449883449,0.6211225739173108,1.8258,0.5051581861121334,0.2334506326201978,0.224995004995005,0.2427505827505827,0.4943404283216782,100.0,3,,,,,
1424,0.7287403386087595,ba_2motifs,binary,gnnexplainer,0.5437838635401046,,,,,model,3.165747821331024,hard,25.73,0.4965274879182442,0.9717955231666564,gin,100,100,0.4172030210465147,mix,0.8610069930069929,0.6379552317200343,3.1338,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,,1,0.45,0.18,0.4810417592525482,0.200601652264595,
1425,0.4831064593301435,ba_2motifs,binary,gnnexplainer,0.0216483516483516,,,,,model,0.6931460913174317,hard,2.0,0.9607911964785916,0.9991062539815904,gin,100,100,0.07,mix,0.0128181818181818,0.4830856259968101,3.1338,0.4831064593301435,0.0216483516483516,0.07,0.0128181818181818,0.4830856259968101,1.0,1,0.37,0.46,0.3754163682460785,0.4724797010421753,
1426,0.475201355661882,ba_2motifs,binary,gnnexplainer,0.0314652014652014,,,,,model,1.098608906875285,hard,3.0,0.9411867947178868,0.99803305439353,gin,100,100,0.0733333333333333,mix,0.020060606060606,0.4751596889952152,3.1338,0.475201355661882,0.0314652014652014,0.0733333333333333,0.020060606060606,0.4751596889952152,2.0,1,0.38,0.46,0.377061665058136,0.4736203253269195,
1427,0.4737157097288678,ba_2motifs,binary,gnnexplainer,0.0547023809523809,,,,,model,1.386288221572282,hard,4.0,0.9215823929571826,0.9968509214878084,gin,100,100,0.1025,mix,0.0373787878787878,0.4732735745614036,3.1338,0.4737157097288678,0.0547023809523809,0.1025,0.0373787878787878,0.4732735745614036,3.0,1,0.38,0.47,0.3790322542190552,0.4762735366821289,
1428,0.4722434670592564,ba_2motifs,binary,gnnexplainer,0.0750424836601307,,,,,model,1.6094259540554543,hard,5.0,0.9019779911964798,0.9960706533253192,gin,100,100,0.12,mix,0.0547237762237762,0.4713998911176542,3.1338,0.4722434670592564,0.0750424836601307,0.12,0.0547237762237762,0.4713998911176542,4.0,1,0.4,0.47,0.3942064642906189,0.4781791269779205,
1429,0.4741045577229786,ba_2motifs,binary,gnnexplainer,0.0997850017199862,,,,,model,1.7917402014810282,hard,6.0,0.8823735894357749,0.9949023439526556,gin,100,100,0.1416666666666666,mix,0.0772354312354312,0.4725366243405715,3.1338,0.4741045577229786,0.0997850017199862,0.1416666666666666,0.0772354312354312,0.4725366243405715,5.0,1,0.41,0.46,0.3937379717826843,0.4753698706626892,
1430,0.481715648386701,ba_2motifs,binary,gnnexplainer,0.1328176814585483,,,,,model,1.945857287577,hard,7.0,0.8627691876750693,0.9945757833778858,gin,100,100,0.1714285714285713,mix,0.1087470862470862,0.4787483575634892,3.1338,0.481715648386701,0.1328176814585483,0.1714285714285713,0.1087470862470862,0.4787483575634892,6.0,1,0.41,0.46,0.4001662731170654,0.4777200818061828,
1431,0.4889128634523371,ba_2motifs,binary,gnnexplainer,0.1615580618212197,,,,,model,2.079290210991462,hard,8.0,0.8431647859143658,0.9909595867276192,gin,100,100,0.1925,mix,0.1396678321678321,0.4845937331309041,3.1338,0.4889128634523371,0.1615580618212197,0.1925,0.1396678321678321,0.4845937331309041,7.0,1,0.43,0.5,0.4148207902908325,0.4945868551731109,
1432,0.49777674518464,ba_2motifs,binary,gnnexplainer,0.1905888964836333,,,,,model,2.195801169087691,hard,8.99,0.8237603841536619,0.9906123951673504,gin,100,100,0.2131944444444444,mix,0.1729219114219114,0.4917849420316527,3.1338,0.49777674518464,0.1905888964836333,0.2131944444444444,0.1729219114219114,0.4917849420316527,8.0,1,0.43,0.5,0.4141636788845062,0.5132783651351929,
1433,0.5068110814623973,ba_2motifs,binary,gnnexplainer,0.217350147437104,,,,,model,2.2989540958247363,hard,9.97,0.8045600640256093,0.9902211888968944,gin,100,100,0.23075,mix,0.2062668997668997,0.4990341054778555,3.1338,0.5068110814623973,0.217350147437104,0.23075,0.2062668997668997,0.4990341054778555,9.0,1,0.43,0.54,0.4152940511703491,0.5228807926177979,
1434,0.5180537510734878,ba_2motifs,binary,gnnexplainer,0.2454671246627768,,,,,model,2.3912730920481686,hard,10.94,0.7855597438975592,0.9896538250088692,gin,100,100,0.2494772727272727,mix,0.2427785547785547,0.5079957689240584,3.1338,0.5180537510734878,0.2454671246627768,0.2494772727272727,0.2427785547785547,0.5079957689240584,10.0,1,0.43,0.52,0.4116651117801666,0.5197333693504333,
1435,0.5686891025641024,ba_2motifs,binary,gnnexplainer,0.3515839054665142,,,,,model,2.7322121804711235,hard,15.49,0.6964890725520984,0.9834553876745517,gin,100,100,0.3107658591408592,mix,0.4106282051282051,0.5468094781315176,3.1338,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,15.0,1,0.42,0.45,0.4183878302574157,0.4669458270072937,
1436,0.6131858514292725,ba_2motifs,binary,gnnexplainer,0.4225049208964448,,,,,model,2.940407020617321,hard,19.39,0.6201882722319696,0.9733928614205684,gin,100,100,0.3483784875255463,mix,0.5566480186480186,0.5767559402220586,3.1338,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,20.0,1,0.41,0.41,0.4245103597640991,0.4203680455684662,
1437,0.668650595019016,ba_2motifs,binary,gnnexplainer,0.4877368801447828,,,,,model,3.0633447194602343,hard,22.34,0.5625463416135683,0.9717453267336826,gin,100,100,0.386516902009613,mix,0.7013275058275057,0.6090326693043798,3.1338,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,25.0,1,0.45,0.38,0.4526134133338928,0.3883139789104461,
1438,0.7287403386087595,ba_2motifs,binary,gnnexplainer,0.5437838635401046,,,,,model,3.1657478243690558,hard,25.73,0.4965274879182442,0.9717955244975168,gin,100,100,0.4172030210465147,mix,0.8610069930069929,0.6379552317200343,3.1338,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,50.0,1,0.45,0.18,0.4810417592525482,0.200601652264595,
1439,0.7287403386087595,ba_2motifs,binary,gnnexplainer,0.5437838635401046,,,,,model,3.1657478243690558,hard,25.73,0.4965274879182442,0.9717955244975168,gin,100,100,0.4172030210465147,mix,0.8610069930069929,0.6379552317200343,3.1338,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,100.0,1,0.45,0.18,0.4810417592525482,0.200601652264595,
1440,0.7287403386087595,ba_2motifs,binary,gnnexplainer,0.5437838635401046,0.46,0.46,0.4389363825321197,0.4351333677768707,phenomenon,3.165747821331024,soft,25.73,0.4965274879182442,0.9717955231666564,gin,100,100,0.4172030210465147,mix,0.8610069930069929,0.6379552317200343,1.8185,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,,1,,,,,
1441,0.4831064593301435,ba_2motifs,binary,gnnexplainer,0.0216483516483516,0.38,0.46,0.3538569509983063,0.4460934102535248,phenomenon,0.6931460913174317,soft,2.0,0.9607911964785916,0.9991062539815904,gin,100,100,0.07,mix,0.0128181818181818,0.4830856259968101,1.8185,0.4831064593301435,0.0216483516483516,0.07,0.0128181818181818,0.4830856259968101,1.0,1,,,,,
1442,0.475201355661882,ba_2motifs,binary,gnnexplainer,0.0314652014652014,0.38,0.46,0.3517837524414062,0.4448981881141662,phenomenon,1.098608906875285,soft,3.0,0.9411867947178868,0.99803305439353,gin,100,100,0.0733333333333333,mix,0.020060606060606,0.4751596889952152,1.8185,0.475201355661882,0.0314652014652014,0.0733333333333333,0.020060606060606,0.4751596889952152,2.0,1,,,,,
1443,0.4737157097288678,ba_2motifs,binary,gnnexplainer,0.0547023809523809,0.39,0.46,0.3612999320030212,0.4451366066932678,phenomenon,1.386288221572282,soft,4.0,0.9215823929571826,0.9968509214878084,gin,100,100,0.1025,mix,0.0373787878787878,0.4732735745614036,1.8185,0.4737157097288678,0.0547023809523809,0.1025,0.0373787878787878,0.4732735745614036,3.0,1,,,,,
1444,0.4722434670592564,ba_2motifs,binary,gnnexplainer,0.0750424836601307,0.4,0.46,0.3706421256065368,0.4451858103275299,phenomenon,1.6094259540554543,soft,5.0,0.9019779911964798,0.9960706533253192,gin,100,100,0.12,mix,0.0547237762237762,0.4713998911176542,1.8185,0.4722434670592564,0.0750424836601307,0.12,0.0547237762237762,0.4713998911176542,4.0,1,,,,,
1445,0.4741045577229786,ba_2motifs,binary,gnnexplainer,0.0997850017199862,0.41,0.46,0.3770809471607208,0.4445697069168091,phenomenon,1.7917402014810282,soft,6.0,0.8823735894357749,0.9949023439526556,gin,100,100,0.1416666666666666,mix,0.0772354312354312,0.4725366243405715,1.8185,0.4741045577229786,0.0997850017199862,0.1416666666666666,0.0772354312354312,0.4725366243405715,5.0,1,,,,,
1446,0.481715648386701,ba_2motifs,binary,gnnexplainer,0.1328176814585483,0.43,0.46,0.391083151102066,0.4431991875171661,phenomenon,1.945857287577,soft,7.0,0.8627691876750693,0.9945757833778858,gin,100,100,0.1714285714285713,mix,0.1087470862470862,0.4787483575634892,1.8185,0.481715648386701,0.1328176814585483,0.1714285714285713,0.1087470862470862,0.4787483575634892,6.0,1,,,,,
1447,0.4889128634523371,ba_2motifs,binary,gnnexplainer,0.1615580618212197,0.44,0.46,0.4066471755504608,0.4429393410682678,phenomenon,2.079290210991462,soft,8.0,0.8431647859143658,0.9909595867276192,gin,100,100,0.1925,mix,0.1396678321678321,0.4845937331309041,1.8185,0.4889128634523371,0.1615580618212197,0.1925,0.1396678321678321,0.4845937331309041,7.0,1,,,,,
1448,0.49777674518464,ba_2motifs,binary,gnnexplainer,0.1905888964836333,0.44,0.46,0.4067557454109192,0.4448071420192718,phenomenon,2.195801169087691,soft,8.99,0.8237603841536619,0.9906123951673504,gin,100,100,0.2131944444444444,mix,0.1729219114219114,0.4917849420316527,1.8185,0.49777674518464,0.1905888964836333,0.2131944444444444,0.1729219114219114,0.4917849420316527,8.0,1,,,,,
1449,0.5068110814623973,ba_2motifs,binary,gnnexplainer,0.217350147437104,0.45,0.46,0.4149804711341858,0.444298505783081,phenomenon,2.2989540958247363,soft,9.97,0.8045600640256093,0.9902211888968944,gin,100,100,0.23075,mix,0.2062668997668997,0.4990341054778555,1.8185,0.5068110814623973,0.217350147437104,0.23075,0.2062668997668997,0.4990341054778555,9.0,1,,,,,
1450,0.5180537510734878,ba_2motifs,binary,gnnexplainer,0.2454671246627768,0.45,0.46,0.4155411124229431,0.4426703751087188,phenomenon,2.3912730920481686,soft,10.94,0.7855597438975592,0.9896538250088692,gin,100,100,0.2494772727272727,mix,0.2427785547785547,0.5079957689240584,1.8185,0.5180537510734878,0.2454671246627768,0.2494772727272727,0.2427785547785547,0.5079957689240584,10.0,1,,,,,
1451,0.5686891025641024,ba_2motifs,binary,gnnexplainer,0.3515839054665142,0.45,0.46,0.424259752035141,0.4391761720180511,phenomenon,2.7322121804711235,soft,15.49,0.6964890725520984,0.9834553876745517,gin,100,100,0.3107658591408592,mix,0.4106282051282051,0.5468094781315176,1.8185,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,15.0,1,,,,,
1452,0.6131858514292725,ba_2motifs,binary,gnnexplainer,0.4225049208964448,0.46,0.46,0.4347570836544037,0.4372569024562835,phenomenon,2.940407020617321,soft,19.39,0.6201882722319696,0.9733928614205684,gin,100,100,0.3483784875255463,mix,0.5566480186480186,0.5767559402220586,1.8185,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,20.0,1,,,,,
1453,0.668650595019016,ba_2motifs,binary,gnnexplainer,0.4877368801447828,0.46,0.46,0.4350938498973846,0.4364714324474334,phenomenon,3.0633447194602343,soft,22.34,0.5625463416135683,0.9717453267336826,gin,100,100,0.386516902009613,mix,0.7013275058275057,0.6090326693043798,1.8185,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,25.0,1,,,,,
1454,0.7287403386087595,ba_2motifs,binary,gnnexplainer,0.5437838635401046,0.46,0.46,0.4389363825321197,0.4351333677768707,phenomenon,3.1657478243690558,soft,25.73,0.4965274879182442,0.9717955244975168,gin,100,100,0.4172030210465147,mix,0.8610069930069929,0.6379552317200343,1.8185,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,50.0,1,,,,,
1455,0.7287403386087595,ba_2motifs,binary,gnnexplainer,0.5437838635401046,0.46,0.46,0.4389363825321197,0.4351333677768707,phenomenon,3.1657478243690558,soft,25.73,0.4965274879182442,0.9717955244975168,gin,100,100,0.4172030210465147,mix,0.8610069930069929,0.6379552317200343,1.8185,0.5326774935590725,0.2771740050609615,0.268822927072927,0.2868286713286713,0.5196971169181696,100.0,1,,,,,
1456,0.7204118513065884,ba_2motifs,binary,gnnexplainer,0.5356752871008753,,,,,model,3.213542482852936,hard,26.94,0.4713142087604274,0.9803380650281908,gin,100,100,0.4067212673836544,mix,0.8722447552447554,0.6201840303337014,1.8394,0.5214733314930683,0.2584743961352657,0.2504337329337329,0.2676177156177156,0.5099332428536375,,4,0.5,0.17,0.4460034072399139,0.1801167875528335,
1457,0.4807675438596492,ba_2motifs,binary,gnnexplainer,0.0154761904761904,,,,,model,0.6931467744226418,hard,2.0,0.96074628620679,0.9994872158765792,gin,100,100,0.05,mix,0.0091666666666666,0.4806987938596491,1.8394,0.4807675438596492,0.0154761904761904,0.05,0.0091666666666666,0.4806987938596491,1.0,4,0.44,0.5,0.4273146688938141,0.474258691072464,
1458,0.476859649122807,ba_2motifs,binary,gnnexplainer,0.0355897435897435,,,,,model,1.098609006769961,hard,3.0,0.9411194293101852,0.998493110191822,gin,100,100,0.0833333333333333,mix,0.0226666666666666,0.4765679824561403,1.8394,0.476859649122807,0.0355897435897435,0.0833333333333333,0.0226666666666666,0.4765679824561403,2.0,4,0.45,0.5,0.431190937757492,0.4739255607128143,
