,balanced_acc,dataset,datatype,device,explainer,f1_score,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,focus,mask_entropy,mask_nature,mask_size,mask_sparsity,max_avg,model,num_explained_y_fid,num_explained_y_with_acc,precision,pred_type,recall,roc_auc_score,seed,time,top_balanced_acc,top_f1_score,top_precision,top_recall,top_roc_auc_score,topk
2190,0.4543737280897206,ieee24_mc,multiclass,cpu,pgexplainer,0.0061538461538461,1.0,0.41,0.98508483171463,0.5450840592384338,phenomenon,1.850147928845032,hard,7.0,0.9049046546546536,0.970191626510261,transformer,100,100,0.0057142857142857,mix,0.0066666666666666,0.4542266692661912,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,6.0
2191,0.447337481962482,ieee24_mc,multiclass,cpu,pgexplainer,0.0057142857142857,1.0,0.38,0.985085129737854,0.5415453910827637,phenomenon,1.9613449739240691,hard,8.0,0.8913196053196049,0.6404490870032294,transformer,100,100,0.005,mix,0.0066666666666666,0.4472394427467957,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,7.0
2192,0.4421195569136746,ieee24_mc,multiclass,cpu,pgexplainer,0.008,1.0,0.43,0.9850842952728271,0.5416007041931152,phenomenon,2.029955659272712,hard,9.0,0.8777345559845547,0.6375980829312857,transformer,100,100,0.0066666666666666,mix,0.01,0.4418683314234785,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,8.0
2193,0.4369016318648671,ieee24_mc,multiclass,cpu,pgexplainer,0.01,1.0,0.7,0.985080897808075,0.6048368811607361,phenomenon,2.0950558428443014,hard,10.0,0.8641495066495075,0.5518625761324004,transformer,100,100,0.008,mix,0.0133333333333333,0.4364972201001613,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,9.0
2194,0.431748555672269,ieee24_mc,multiclass,cpu,pgexplainer,0.0117647058823529,1.0,0.71,0.9850769639015198,0.6172367334365845,phenomenon,2.133705046634052,hard,10.99,0.850699592449594,0.5509116853770766,transformer,100,100,0.009090909090909,mix,0.0166666666666666,0.4311986169467788,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,10.0
2195,0.4265954794796706,ieee24_mc,multiclass,cpu,pgexplainer,0.0133333333333333,1.0,0.75,0.9850515127182008,0.6109622716903687,phenomenon,2.171395501564264,hard,11.98,0.8372496782496788,0.4196835029833556,transformer,100,100,0.01,mix,0.02,0.4259000137933961,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,11.0
2196,0.4208849909281895,ieee24_mc,multiclass,cpu,pgexplainer,0.0136842105263157,1.0,0.74,0.9850631952285768,0.5928124785423279,phenomenon,2.199797172049091,hard,12.92,0.8244754397254387,0.4189259388425982,transformer,100,100,0.01,mix,0.0216666666666666,0.4201866007766743,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,12.0
2197,0.4151745023767083,ieee24_mc,multiclass,cpu,pgexplainer,0.014,1.0,0.56,0.9850382804870604,0.5296797156333923,phenomenon,2.2276619371159416,hard,13.86,0.8117012012012016,0.2983656924500128,transformer,100,100,0.01,mix,0.0233333333333333,0.4144731877599524,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,13.0
2198,0.4088408706285545,ieee24_mc,multiclass,cpu,pgexplainer,0.0133333333333333,1.0,0.52,0.9850469827651978,0.460506796836853,phenomenon,2.2500356159668926,hard,14.76,0.7994675032175025,0.297144318315369,transformer,100,100,0.0093333333333333,mix,0.0233333333333333,0.4083133992233257,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,14.0
2199,0.4025072388804006,ieee24_mc,multiclass,cpu,pgexplainer,0.0127272727272727,1.0,0.56,0.9850608110427856,0.4916666746139526,phenomenon,2.2720560792594897,hard,15.66,0.7872338052338057,0.1442960740512204,transformer,100,100,0.00875,mix,0.0233333333333333,0.4021536106866988,2,0.2294,0.478675782244716,0.0061538461538461,0.0057142857142857,0.0066666666666666,0.4785287234211866,15.0
