,dataset,datatype,explainer,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,focus,mask_entropy,mask_nature,mask_size,mask_sparsity,max_avg,model,num_explained_y_fid,pred_type,time,topk,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,device,seed
6934,mutag,binary,rcexplainer,0.64,0.01,0.2584049105644226,-0.0110411755740642,phenomenon,3.454818480014801,hard,39.6,0.02687076802446,0.0276916071679443,gin,100,mix,0.64,,,,,,,5.0
6935,mutag,binary,rcexplainer,0.08,0.64,0.0687063485383987,0.2494466453790664,phenomenon,0.693037418580346,hard,2.0,0.9462584639510786,0.9723083984851836,gin,100,mix,0.64,1.0,,,,,,5.0
6936,mutag,binary,rcexplainer,0.16,0.64,0.0995853915810585,0.2517041265964508,phenomenon,1.098309121703528,hard,3.0,0.9193876959266194,0.9446167838573456,gin,100,mix,0.64,2.0,,,,,,5.0
6937,mutag,binary,rcexplainer,0.17,0.64,0.1256889402866363,0.2518813014030456,phenomenon,1.3857050666729227,hard,4.0,0.8925169279021591,0.9169251829385756,gin,100,mix,0.64,3.0,,,,,,5.0
6938,mutag,binary,rcexplainer,0.18,0.64,0.1476667076349258,0.2508800029754638,phenomenon,1.6084595170055325,hard,5.0,0.8656461598776992,0.8892335826158524,gin,100,mix,0.64,4.0,,,,,,5.0
6939,mutag,binary,rcexplainer,0.23,0.64,0.1691560000181198,0.2515147626399994,phenomenon,1.790277381872758,hard,6.0,0.8387753918532392,0.8615419691801072,gin,100,mix,0.64,5.0,,,,,,5.0
6940,mutag,binary,rcexplainer,0.26,0.64,0.1885968446731567,0.2502312958240509,phenomenon,1.943796559751192,hard,7.0,0.8119046238287797,0.8338503724336624,gin,100,mix,0.64,6.0,,,,,,5.0
6941,mutag,binary,rcexplainer,0.3,0.64,0.2025908976793289,0.2445725053548813,phenomenon,2.076553528498692,hard,8.0,0.7850338558043193,0.8061587756872177,gin,100,mix,0.64,7.0,,,,,,5.0
6942,mutag,binary,rcexplainer,0.32,0.64,0.2180463373661041,0.240697368979454,phenomenon,2.1934018562039537,hard,9.0,0.758163087779859,0.778467156291008,gin,100,mix,0.64,8.0,,,,,,5.0
6943,mutag,binary,rcexplainer,0.34,0.64,0.2263339459896087,0.2332487106323242,phenomenon,2.297647320311343,hard,10.0,0.731292319755399,0.7507755583524705,gin,100,mix,0.64,9.0,,,,,,5.0
6944,mutag,binary,rcexplainer,0.36,0.64,0.2368600070476532,0.2240678071975708,phenomenon,2.391638778969953,hard,11.0,0.7044215517309391,0.7230839455127716,gin,100,mix,0.64,10.0,,,,,,5.0
6945,mutag,binary,rcexplainer,0.47,0.36,0.2676771283149719,0.1682419031858444,phenomenon,2.755523570128426,hard,16.0,0.5700677116086384,0.5846259124577046,gin,100,mix,0.64,15.0,,,,,,5.0
6946,mutag,binary,rcexplainer,0.58,0.21,0.2943538725376129,0.0956847369670867,phenomenon,3.003655192867127,hard,20.98,0.4367138714863378,0.4472205239161849,gin,100,mix,0.64,20.0,,,,,,5.0
6947,mutag,binary,rcexplainer,0.63,0.08,0.318919688463211,0.0323602482676506,phenomenon,3.1709761302696604,hard,25.49,0.3241694719234779,0.3315928621962666,gin,100,mix,0.64,25.0,,,,,,5.0
6948,mutag,binary,rcexplainer,0.64,0.01,0.2732515633106231,-0.0121908616274595,phenomenon,3.4496381714520976,hard,38.82,0.040216939094769,0.041271203327924,gin,100,mix,0.64,50.0,,,,,,5.0
6949,mutag,binary,rcexplainer,0.64,0.01,0.2584049105644226,-0.0110411755740642,phenomenon,3.454818481841646,hard,39.6,0.02687076802446,0.0276916071679443,gin,100,mix,0.64,100.0,,,,,,5.0
6950,mutag,binary,rcexplainer,0.12,0.0,-0.0037840320728719,0.0045173303224146,phenomenon,3.580021541118622,hard,44.12,0.0233179533556377,0.0239112598448991,gat,100,mix,0.2536,,,,,,,
6951,mutag,binary,rcexplainer,0.03,0.12,0.0123873446136713,0.0776079446077346,phenomenon,0.6930688477251562,hard,2.0,0.9533640932887232,0.9760887497663496,gat,100,mix,0.2536,1.0,,,,,,
6952,mutag,binary,rcexplainer,0.03,0.12,0.0152633246034383,0.0776079446077346,phenomenon,1.098397412158402,hard,3.0,0.9300461399330864,0.9521774882078172,gat,100,mix,0.2536,2.0,,,,,,
6953,mutag,binary,rcexplainer,0.03,0.12,0.0209995936602354,0.0776079446077346,phenomenon,1.38587968284233,hard,4.0,0.9067281865774484,0.928266234397888,gat,100,mix,0.2536,3.0,,,,,,
6954,mutag,binary,rcexplainer,0.03,0.12,0.024205720052123,0.0776079446077346,phenomenon,1.6087546151075034,hard,5.0,0.8834102332218119,0.9043549859523772,gat,100,mix,0.2536,4.0,,,,,,
6955,mutag,binary,rcexplainer,0.04,0.12,0.0270113237202167,0.0776079446077346,phenomenon,1.790732596941888,hard,6.0,0.8600922798661726,0.8804437279701233,gat,100,mix,0.2536,5.0,,,,,,
6956,mutag,binary,rcexplainer,0.04,0.12,0.0290122628211975,0.0773985087871551,phenomenon,1.9444579498272816,hard,7.0,0.8367743265105361,0.8565324729681015,gat,100,mix,0.2536,6.0,,,,,,
6957,mutag,binary,rcexplainer,0.03,0.12,0.0192113351076841,0.0773985087871551,phenomenon,2.077474717273492,hard,8.0,0.8134563731548979,0.8326212358474732,gat,100,mix,0.2536,7.0,,,,,,
6958,mutag,binary,rcexplainer,0.05,0.12,0.0173941981047391,0.0773985087871551,phenomenon,2.194645422620658,hard,9.0,0.7901384197992597,0.8087099623680115,gat,100,mix,0.2536,8.0,,,,,,
6959,mutag,binary,rcexplainer,0.09,0.12,0.0117029771208763,0.0773985087871551,phenomenon,2.2992865056447416,hard,10.0,0.7668204664436215,0.7847987127304077,gat,100,mix,0.2536,9.0,,,,,,
6960,mutag,binary,rcexplainer,0.09,0.12,0.0099727995693683,0.0773985087871551,phenomenon,2.393759603673438,hard,11.0,0.7435025130879843,0.7608874595165253,gat,100,mix,0.2536,10.0,,,,,,
6961,mutag,binary,rcexplainer,0.05,0.1,-7.471144272130914e-06,0.0828291475772857,phenomenon,2.762024862740917,hard,16.0,0.6269127463097952,0.6413311672210693,gat,100,mix,0.2536,15.0,,,,,,
6962,mutag,binary,rcexplainer,0.1,0.08,-0.0248262900859117,0.0902068018913269,phenomenon,3.021810403983179,hard,21.0,0.510322979531606,0.5217749115824699,gat,100,mix,0.2536,20.0,,,,,,
6963,mutag,binary,rcexplainer,0.12,0.08,-0.035763818770647,0.0903893783688545,phenomenon,3.2116958959415767,hard,25.89,0.3981562896764939,0.4068273600935936,gat,100,mix,0.2536,25.0,,,,,,
6964,mutag,binary,rcexplainer,0.12,0.0,-0.0183550417423248,0.0116275958716869,phenomenon,3.5719371699092504,hard,42.96,0.0428877489866124,0.0438186685927212,gat,100,mix,0.2536,50.0,,,,,,
6965,mutag,binary,rcexplainer,0.12,0.0,-0.0037840320728719,0.0045173303224146,phenomenon,3.5800215553100294,hard,44.12,0.0233179533556377,0.0239112598448991,gat,100,mix,0.2536,100.0,,,,,,
6966,mutag,binary,rcexplainer,,,,,model,3.4302291560173037,soft,38.76,0.02763188099458,0.0285074427444487,gin,100,mix,0.1929,,0.17,0.13,0.112769491970539,0.1108724772930145,,3.0
6967,mutag,binary,rcexplainer,,,,,model,0.6930297637509735,soft,2.0,0.9447362380108388,0.971492556333542,gin,100,mix,0.1929,1.0,0.04,0.11,0.0167520325630903,0.0805221572518348,,3.0
6968,mutag,binary,rcexplainer,,,,,model,1.0982874708786372,soft,3.0,0.9171043570162593,0.942985109090805,gin,100,mix,0.1929,2.0,0.06,0.11,0.0292663089931011,0.0799276083707809,,3.0
6969,mutag,binary,rcexplainer,,,,,model,1.385661940261067,soft,4.0,0.8894724760216792,0.9144776678085328,gin,100,mix,0.1929,3.0,0.08,0.11,0.0352740846574306,0.0822659432888031,,3.0
6970,mutag,binary,rcexplainer,,,,,model,1.60838608739773,soft,5.0,0.8618405950270993,0.8859702360630035,gin,100,mix,0.1929,4.0,0.07,0.11,0.0417934954166412,0.0821179375052452,,3.0
6971,mutag,binary,rcexplainer,,,,,model,1.790163218174642,soft,6.0,0.8342087140325191,0.8574627792835235,gin,100,mix,0.1929,5.0,0.07,0.12,0.0453317537903785,0.083574503660202,,3.0
6972,mutag,binary,rcexplainer,,,,,model,1.9436293162259577,soft,7.0,0.8065768330379396,0.8289553457498551,gin,100,mix,0.1929,6.0,0.08,0.12,0.0515817031264305,0.0842087268829345,,3.0
6973,mutag,binary,rcexplainer,,,,,model,2.0763185600882155,soft,8.0,0.7789449520433592,0.8004479104280472,gin,100,mix,0.1929,7.0,0.08,0.12,0.0547248162329196,0.0868828073143959,,3.0
6974,mutag,binary,rcexplainer,,,,,model,2.1930817411908072,soft,9.0,0.7513130710487788,0.7719404524564744,gin,100,mix,0.1929,8.0,0.08,0.12,0.0602063499391078,0.0889745727181434,,3.0
6975,mutag,binary,rcexplainer,,,,,model,2.2972212618203973,soft,10.0,0.7236811900541984,0.7434330159425735,gin,100,mix,0.1929,9.0,0.08,0.13,0.0638764947652816,0.0921233147382736,,3.0
6976,mutag,binary,rcexplainer,,,,,model,2.3910818462302976,soft,11.0,0.696049309059619,0.7149255704879761,gin,100,mix,0.1929,10.0,0.08,0.12,0.0683635920286178,0.0917450785636901,,3.0
6977,mutag,binary,rcexplainer,,,,,model,2.753704826879867,soft,16.0,0.5578899040867183,0.5723883423209191,gin,100,mix,0.1929,15.0,0.09,0.15,0.0840011313557624,0.098975658416748,,3.0
6978,mutag,binary,rcexplainer,,,,,model,2.998072136358077,soft,20.96,0.4217304991138177,0.4319564010575413,gin,100,mix,0.1929,20.0,0.14,0.12,0.0961350500583648,0.1049928441643714,,3.0
6979,mutag,binary,rcexplainer,,,,,model,3.1582966501139564,soft,25.3,0.3129417235115466,0.3201664224639535,gin,100,mix,0.1929,25.0,0.16,0.13,0.1042247116565704,0.1082438305020332,,3.0
6980,mutag,binary,rcexplainer,,,,,model,3.425982469760245,soft,38.14,0.038125346825087,0.0391826136782765,gin,100,mix,0.1929,50.0,0.17,0.13,0.1127561032772064,0.110873058438301,,3.0
6981,mutag,binary,rcexplainer,,,,,model,3.430229160301802,soft,38.76,0.02763188099458,0.0285074427444487,gin,100,mix,0.1929,100.0,0.17,0.13,0.112769491970539,0.1108724772930145,,3.0
6982,mutag,binary,rcexplainer,,,,,model,3.580021541118622,hard,44.12,0.0233179533556377,0.0239112598448991,gat,100,mix,0.2497,,0.12,0.0,0.1157160699367523,0.004517329391092,,
6983,mutag,binary,rcexplainer,,,,,model,0.6930688477251562,hard,2.0,0.9533640932887232,0.9760887497663496,gat,100,mix,0.2497,1.0,0.03,0.12,0.0123960999771952,0.1744946986436844,,
6984,mutag,binary,rcexplainer,,,,,model,1.098397412158402,hard,3.0,0.9300461399330864,0.9521774882078172,gat,100,mix,0.2497,2.0,0.03,0.12,0.0153245627880096,0.1744946986436844,,
6985,mutag,binary,rcexplainer,,,,,model,1.38587968284233,hard,4.0,0.9067281865774484,0.928266234397888,gat,100,mix,0.2497,3.0,0.03,0.12,0.0210083462297916,0.1744946986436844,,
6986,mutag,binary,rcexplainer,,,,,model,1.6087546151075034,hard,5.0,0.8834102332218119,0.9043549859523772,gat,100,mix,0.2497,4.0,0.03,0.12,0.0242144707590341,0.1744946986436844,,
6987,mutag,binary,rcexplainer,,,,,model,1.790732596941888,hard,6.0,0.8600922798661726,0.8804437279701233,gat,100,mix,0.2497,5.0,0.04,0.12,0.0273894928395748,0.1744946986436844,,
6988,mutag,binary,rcexplainer,,,,,model,1.9444579498272816,hard,7.0,0.8367743265105361,0.8565324729681015,gat,100,mix,0.2497,6.0,0.04,0.12,0.029708320274949,0.1747041344642639,,
6989,mutag,binary,rcexplainer,,,,,model,2.077474717273492,hard,8.0,0.8134563731548979,0.8326212358474732,gat,100,mix,0.2497,7.0,0.03,0.12,0.0347879715263843,0.1747041344642639,,
6990,mutag,binary,rcexplainer,,,,,model,2.194645422620658,hard,9.0,0.7901384197992597,0.8087099623680115,gat,100,mix,0.2497,8.0,0.05,0.12,0.041375283151865,0.1747041344642639,,
6991,mutag,binary,rcexplainer,,,,,model,2.2992865056447416,hard,10.0,0.7668204664436215,0.7847987127304077,gat,100,mix,0.2497,9.0,0.09,0.12,0.0532891601324081,0.1747041344642639,,
6992,mutag,binary,rcexplainer,,,,,model,2.393759603673438,hard,11.0,0.7435025130879843,0.7608874595165253,gat,100,mix,0.2497,10.0,0.09,0.12,0.0552031472325325,0.1747041344642639,,
6993,mutag,binary,rcexplainer,,,,,model,2.762024862740917,hard,16.0,0.6269127463097952,0.6413311672210693,gat,100,mix,0.2497,15.0,0.05,0.1,0.0578193664550781,0.1741261482238769,,
6994,mutag,binary,rcexplainer,,,,,model,3.021810403983179,hard,21.0,0.510322979531606,0.5217749115824699,gat,100,mix,0.2497,20.0,0.1,0.08,0.0740970149636268,0.1575501859188079,,
6995,mutag,binary,rcexplainer,,,,,model,3.2116958959415767,hard,25.89,0.3981562896764939,0.4068273600935936,gat,100,mix,0.2497,25.0,0.12,0.08,0.0818918123841285,0.1542805731296539,,
6996,mutag,binary,rcexplainer,,,,,model,3.5719371699092504,hard,42.96,0.0428877489866124,0.0438186685927212,gat,100,mix,0.2497,50.0,0.12,0.0,0.1057827100157737,0.0116275958716869,,
6997,mutag,binary,rcexplainer,,,,,model,3.5800215553100294,hard,44.12,0.0233179533556377,0.0239112598448991,gat,100,mix,0.2497,100.0,0.12,0.0,0.1157160699367523,0.004517329391092,,
6998,mutag,binary,rcexplainer,,,,,model,3.4512313270568846,hard,39.48,0.0269552567736997,0.0277784236054867,gin,100,mix,0.2007,,0.66,0.01,0.3282033503055572,0.0123271271586418,,2.0
6999,mutag,binary,rcexplainer,,,,,model,0.6930371630234798,hard,2.0,0.9460894864525996,0.9722215861082076,gin,100,mix,0.2007,1.0,0.13,0.66,0.0441227070987224,0.3216071724891662,,2.0
7000,mutag,binary,rcexplainer,,,,,model,1.098308506843673,hard,3.0,0.9191342296789002,0.9444431549310685,gin,100,mix,0.2007,2.0,0.12,0.66,0.046029008924961,0.3241177499294281,,2.0
7001,mutag,binary,rcexplainer,,,,,model,1.3857040690221931,hard,4.0,0.8921789729052,0.916664741039276,gin,100,mix,0.2007,3.0,0.14,0.66,0.0710623934864997,0.3236661255359649,,2.0
7002,mutag,binary,rcexplainer,,,,,model,1.6084582269140535,hard,5.0,0.8652237161315007,0.8888863325119019,gin,100,mix,0.2007,4.0,0.14,0.66,0.0721302926540374,0.3323664367198944,,2.0
7003,mutag,binary,rcexplainer,,,,,model,1.7902760481711235,hard,6.0,0.838268459357801,0.8611078983545304,gin,100,mix,0.2007,5.0,0.16,0.66,0.0981226190924644,0.3323119878768921,,2.0
7004,mutag,binary,rcexplainer,,,,,model,1.9437956499102271,hard,7.0,0.8113132025841014,0.8333294916152955,gin,100,mix,0.2007,6.0,0.22,0.66,0.1351853460073471,0.3315273225307464,,2.0
7005,mutag,binary,rcexplainer,,,,,model,2.076553808328474,hard,8.0,0.7843579458104015,0.8055510759353638,gin,100,mix,0.2007,7.0,0.22,0.66,0.1418947875499725,0.3315410614013672,,2.0
7006,mutag,binary,rcexplainer,,,,,model,2.19340449805633,hard,9.0,0.7574026890367017,0.7777726495265961,gin,100,mix,0.2007,8.0,0.25,0.66,0.168289914727211,0.3299406170845032,,2.0
7007,mutag,binary,rcexplainer,,,,,model,2.29765404911719,hard,10.0,0.730447432263002,0.7499942338466644,gin,100,mix,0.2007,9.0,0.28,0.66,0.1756572872400283,0.3301109969615936,,2.0
7008,mutag,binary,rcexplainer,,,,,model,2.3916520730868287,hard,11.0,0.7034921754893023,0.7222158080339431,gin,100,mix,0.2007,10.0,0.29,0.66,0.1835951060056686,0.329213410615921,,2.0
7009,mutag,binary,rcexplainer,,,,,model,2.7556612373596634,hard,16.0,0.5687158916208034,0.5833237102627754,gin,100,mix,0.2007,15.0,0.35,0.43,0.2522588968276977,0.2881799638271332,,2.0
7010,mutag,binary,rcexplainer,,,,,model,3.0045345362643987,hard,21.0,0.4339396077523041,0.4444316209480166,gin,100,mix,0.2007,20.0,0.57,0.26,0.3130413889884949,0.2349298298358917,,2.0
7011,mutag,binary,rcexplainer,,,,,model,3.1721362999185487,hard,25.57,0.318245491715973,0.3255105667933822,gin,100,mix,0.2007,25.0,0.61,0.15,0.3640269041061401,0.178934708237648,,2.0
7012,mutag,binary,rcexplainer,,,,,model,3.4460991042825286,hard,38.72,0.0398904303217765,0.040938714146614,gin,100,mix,0.2007,50.0,0.66,0.01,0.3390459418296814,0.014253657311201,,2.0
7013,mutag,binary,rcexplainer,,,,,model,3.4512313162882235,hard,39.48,0.0269552567736997,0.0277784236054867,gin,100,mix,0.2007,100.0,0.66,0.01,0.3282033503055572,0.0123271271586418,,2.0
7014,mutag,binary,rcexplainer,,,,,model,3.5711410427093506,hard,43.84,0.0235688553208749,0.0241765479836612,gat,100,mix,0.3766,,0.1,0.0,0.1071619689464569,0.0094393910840153,,
7015,mutag,binary,rcexplainer,,,,,model,0.6930668940150899,hard,2.0,0.9528622893582492,0.9758234524726868,gat,100,mix,0.3766,1.0,0.05,0.1,0.0078725861385464,0.1713047623634338,,
7016,mutag,binary,rcexplainer,,,,,model,1.0983919763505752,hard,3.0,0.9292934340373744,0.95164690554142,gat,100,mix,0.3766,2.0,0.06,0.1,0.0105614801868796,0.1713047623634338,,
7017,mutag,binary,rcexplainer,,,,,model,1.3858690413716224,hard,4.0,0.9057245787164994,0.9274703538417816,gat,100,mix,0.3766,3.0,0.06,0.1,0.0176997426897287,0.1713047623634338,,
7018,mutag,binary,rcexplainer,,,,,model,1.608736825913576,hard,5.0,0.8821557233956249,0.903293816447258,gat,100,mix,0.3766,4.0,0.06,0.1,0.0300714056938886,0.1713047623634338,,
7019,mutag,binary,rcexplainer,,,,,model,1.7907054724942504,hard,6.0,0.8585868680747495,0.8791172641515732,gat,100,mix,0.3766,5.0,0.05,0.1,0.0339773781597614,0.1713043451309204,,
7020,mutag,binary,rcexplainer,,,,,model,1.9444190268676345,hard,7.0,0.8350180127538751,0.8549407154321671,gat,100,mix,0.3766,6.0,0.05,0.1,0.0352721437811851,0.1713043451309204,,
7021,mutag,binary,rcexplainer,,,,,model,2.077421222185278,hard,8.0,0.8114491574329996,0.8307641822099686,gat,100,mix,0.3766,7.0,0.04,0.1,0.0394193567335605,0.1713030487298965,,
7022,mutag,binary,rcexplainer,,,,,model,2.19457423218526,hard,9.0,0.7878803021121247,0.8065876203775406,gat,100,mix,0.3766,8.0,0.07,0.1,0.0512328781187534,0.1713043451309204,,
7023,mutag,binary,rcexplainer,,,,,model,2.299194101774783,hard,10.0,0.7643114467912497,0.7824110758304595,gat,100,mix,0.3766,9.0,0.07,0.1,0.0502176769077777,0.1713043451309204,,
7024,mutag,binary,rcexplainer,,,,,model,2.393642021917984,hard,11.0,0.7407425914703754,0.7582345277070999,gat,100,mix,0.3766,10.0,0.07,0.1,0.0504417903721332,0.1713043451309204,,
7025,mutag,binary,rcexplainer,,,,,model,2.761701595438323,hard,16.0,0.6228983148660001,0.6373517769575119,gat,100,mix,0.3766,15.0,0.09,0.08,0.0618610344827175,0.1696591824293136,,
7026,mutag,binary,rcexplainer,,,,,model,3.0210671896895978,hard,21.0,0.5050540382616249,0.5164690560102463,gat,100,mix,0.3766,20.0,0.1,0.07,0.0646929964423179,0.161416471004486,,
7027,mutag,binary,rcexplainer,,,,,model,3.210114403052529,hard,25.89,0.3916328385803267,0.4001950396597385,gat,100,mix,0.3766,25.0,0.1,0.06,0.0667172893881797,0.1513083130121231,,
7028,mutag,binary,rcexplainer,,,,,model,3.5614944787009764,hard,42.5,0.0459290840181448,0.0469184627197682,gat,100,mix,0.3766,50.0,0.1,0.0,0.0945076271891594,0.0297727156430482,,
7029,mutag,binary,rcexplainer,,,,,model,3.571141059003223,hard,43.84,0.0235688553208749,0.0241765479836612,gat,100,mix,0.3766,100.0,0.1,0.0,0.1071619689464569,0.0094393910840153,,
7030,mutag,binary,random,,,,,model,3.399181001714028,hard,37.9,0.036937092061705,0.4467749578633694,gat,10,mix,0.0001,,0.8,0.2,0.4400382936000824,0.1192449331283569,,
7031,mutag,binary,random,,,,,model,0.693015662929,hard,2.0,0.9444324112420088,0.9754994657764746,gat,10,mix,0.0001,1.0,0.6,0.2,0.3501175940036773,0.1912567615509033,,
7032,mutag,binary,random,,,,,model,1.098295527112224,hard,3.0,0.9166486168630132,0.949867536113833,gat,10,mix,0.0001,2.0,0.6,0.2,0.3552078306674957,0.1912567615509033,,
7033,mutag,binary,random,,,,,model,1.3856314831920915,hard,4.0,0.8888648224840174,0.9222116812066862,gat,10,mix,0.0001,3.0,0.7,0.2,0.3566518723964691,0.1912567615509033,,
7034,mutag,binary,random,,,,,model,1.6086001225057978,hard,5.0,0.8610810281050219,0.9101205965730694,gat,10,mix,0.0001,4.0,0.8,0.2,0.3584871292114258,0.1873770654201507,,
7035,mutag,binary,random,,,,,model,1.790598249166468,hard,6.0,0.8332972337260263,0.8896461856771667,gat,10,mix,0.0001,5.0,0.8,0.2,0.3599263727664947,0.1838115006685257,,
7036,mutag,binary,random,,,,,model,1.944302353583785,hard,7.0,0.8055134393470308,0.8792618806785037,gat,10,mix,0.0001,6.0,0.8,0.2,0.3602651953697204,0.1642350852489471,,
7037,mutag,binary,random,,,,,model,2.0772772612099395,hard,8.0,0.7777296449680351,0.8476333706475826,gat,10,mix,0.0001,7.0,0.8,0.2,0.3603104948997497,0.1642350852489471,,
7038,mutag,binary,random,,,,,model,2.19421910647958,hard,9.0,0.7499458505890395,0.8236559473615579,gat,10,mix,0.0001,8.0,0.8,0.2,0.3604341149330139,0.1642276048660278,,
7039,mutag,binary,random,,,,,model,2.298655963939782,hard,10.0,0.7221620562100438,0.7982811984569784,gat,10,mix,0.0001,9.0,0.8,0.2,0.3586955964565277,0.1642687022686004,,
7040,mutag,binary,random,,,,,model,2.3927994249691578,hard,11.0,0.6943782618310481,0.791026769196698,gat,10,mix,0.0001,10.0,0.8,0.2,0.3608604967594147,0.1623850762844085,,
7041,mutag,binary,random,,,,,model,2.752941261724272,hard,16.0,0.5554592899360702,0.7046076838847347,gat,10,mix,0.0001,15.0,0.6,0.2,0.3560250103473663,0.1411109268665313,,
7042,mutag,binary,random,,,,,model,2.9920302144296107,hard,20.9,0.4210857725865465,0.6735676854480508,gat,10,mix,0.0001,20.0,0.6,0.2,0.3574190139770508,0.1319465488195419,,
7043,mutag,binary,random,,,,,model,3.150261716742441,hard,25.4,0.3048940734188413,0.513156135810671,gat,10,mix,0.0001,25.0,0.8,0.2,0.4026613235473633,0.1331757456064224,,
7044,mutag,binary,random,,,,,model,3.3921564737507035,hard,37.2,0.0486037587283717,0.4689523783276813,gat,10,mix,0.0001,50.0,0.8,0.2,0.4400382936000824,0.1192817911505699,,
7045,mutag,binary,random,,,,,model,3.399181001714028,hard,37.9,0.036937092061705,0.4467749578633694,gat,10,mix,0.0001,100.0,0.8,0.2,0.4400382936000824,0.1192449331283569,,
7046,mutag,binary,random,0.6,0.2,0.1825596988201141,0.1269605159759521,phenomenon,3.348817246318156,hard,36.2,0.0418061396807526,0.1865521425565015,gat,10,mix,0.0,,,,,,,
7047,mutag,binary,random,0.5,0.3,0.157107874751091,0.1644483059644699,phenomenon,0.6928525917970634,hard,2.0,0.9406214868722608,0.9648900753944668,gat,10,mix,0.0,1.0,,,,,,
7048,mutag,binary,random,0.5,0.3,0.1550589054822921,0.1772269308567047,phenomenon,1.097277254473268,hard,3.0,0.9109322303083912,0.9117347433365776,gat,10,mix,0.0,2.0,,,,,,
7049,mutag,binary,random,0.5,0.3,0.1720933467149734,0.1765761375427246,phenomenon,1.3837893620142867,hard,4.0,0.8812429737445218,0.8816317270456511,gat,10,mix,0.0,3.0,,,,,,
7050,mutag,binary,random,0.6,0.3,0.1710285246372223,0.1742071360349655,phenomenon,1.6060897501789078,hard,5.0,0.8515537171806521,0.8538781882447173,gat,10,mix,0.0,4.0,,,,,,
7051,mutag,binary,random,0.6,0.3,0.1727323830127716,0.1740711480379104,phenomenon,1.787470653504625,hard,6.0,0.8218644606167826,0.817893791147273,gat,10,mix,0.0,5.0,,,,,,
7052,mutag,binary,random,0.6,0.3,0.1627669483423233,0.1740795373916626,phenomenon,1.9407370651260687,hard,7.0,0.7921752040529131,0.7955254820693632,gat,10,mix,0.0,6.0,,,,,,
7053,mutag,binary,random,0.6,0.3,0.1625997722148895,0.1740795373916626,phenomenon,2.073081594670275,hard,8.0,0.7624859474890435,0.7764811059622494,gat,10,mix,0.0,7.0,,,,,,
7054,mutag,binary,random,0.6,0.3,0.1626071184873581,0.177871897816658,phenomenon,2.189340203572171,hard,9.0,0.732796690925174,0.7441265326023163,gat,10,mix,0.0,8.0,,,,,,
7055,mutag,binary,random,0.6,0.3,0.1620004922151565,0.177871897816658,phenomenon,2.2933789325202247,hard,10.0,0.7031074343613042,0.7273263500375673,gat,10,mix,0.0,9.0,,,,,,
7056,mutag,binary,random,0.6,0.3,0.1609632223844528,0.1826071292161941,phenomenon,2.386598595241732,hard,11.0,0.6734181777974348,0.7017849954174566,gat,10,mix,0.0,10.0,,,,,,
7057,mutag,binary,random,0.6,0.3,0.1735642254352569,0.1529365479946136,phenomenon,2.74203846040868,hard,16.0,0.5249718949780868,0.5540021526475507,gat,10,mix,0.0,15.0,,,,,,
7058,mutag,binary,random,0.6,0.3,0.1551975756883621,0.1569561213254928,phenomenon,2.9727892932556204,hard,20.7,0.3910710667041936,0.5311130618299428,gat,10,mix,0.0,20.0,,,,,,
7059,mutag,binary,random,0.6,0.3,0.1551872193813324,0.1606409549713134,phenomenon,3.1237522314395294,hard,24.7,0.2903520566121185,0.4948661356828105,gat,10,mix,0.0,25.0,,,,,,
7060,mutag,binary,random,0.6,0.2,0.1825585067272186,0.1272555142641067,phenomenon,3.345699194656908,hard,35.8,0.0489489968236098,0.2036409893253341,gat,10,mix,0.0,50.0,,,,,,
7061,mutag,binary,random,0.6,0.2,0.1825596988201141,0.1269605159759521,phenomenon,3.348817246318156,hard,36.2,0.0418061396807526,0.1865521425565015,gat,10,mix,0.0,100.0,,,,,,
7062,mutag,binary,random,0.6,0.1,0.1997909545898437,0.0371271185576915,phenomenon,3.4846851130491814,hard,40.1,0.0320234731666283,0.4724682773336116,gat,10,mix,0.0,,,,,,,
7063,mutag,binary,random,0.6,0.3,0.1640041619539261,0.0583867914974689,phenomenon,0.6930316846800052,hard,2.0,0.9507286872403308,0.978320522702528,gat,10,mix,0.0,1.0,,,,,,
7064,mutag,binary,random,0.6,0.2,0.1661543399095535,0.0730264708399772,phenomenon,1.098475178459427,hard,3.0,0.9260930308604962,0.9688738012523812,gat,10,mix,0.0,2.0,,,,,,
7065,mutag,binary,random,0.6,0.2,0.1653443723917007,0.0730264708399772,phenomenon,1.386079144418462,hard,4.0,0.9014573744806617,0.951698138928799,gat,10,mix,0.0,3.0,,,,,,
7066,mutag,binary,random,0.6,0.2,0.1654496639966964,0.0730264708399772,phenomenon,1.6089473921124982,hard,5.0,0.876821718100827,0.9184716360900892,gat,10,mix,0.0,4.0,,,,,,
7067,mutag,binary,random,0.6,0.2,0.1652112901210785,0.0862897783517837,phenomenon,1.7910118200084066,hard,6.0,0.8521860617209924,0.9018774617375562,gat,10,mix,0.0,5.0,,,,,,
7068,mutag,binary,random,0.6,0.1,0.1647689193487167,0.0446130409836769,phenomenon,1.944591929728843,hard,7.0,0.8275504053411578,0.873914631221861,gat,10,mix,0.0,6.0,,,,,,
